,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
0,Rengar,Gragas,Akshan,Jinx,Milio,Yasuo,Shaco,Akali,Kaisa,Blitzcrank,TOP,DIAMOND,"['Darius', 'Rengar', 'Sett']",121,114,0.514893617,FALSE,FALSE,TRUE,TRUE
1,Gragas,Rengar,Akshan,Jinx,Milio,Yasuo,Shaco,Akali,Kaisa,Blitzcrank,JUNGLE,DIAMOND,"['Viego', 'MasterYi', 'Yasuo']",24,23,0.510638298,FALSE,FALSE,FALSE,TRUE
2,Akshan,Rengar,Gragas,Jinx,Milio,Yasuo,Shaco,Akali,Kaisa,Blitzcrank,MIDDLE,MASTER,"['Zilean', 'AurelionSol', 'Velkoz']",184,188,0.494623656,FALSE,TRUE,FALSE,TRUE
3,Jinx,Rengar,Gragas,Akshan,Milio,Yasuo,Shaco,Akali,Kaisa,Blitzcrank,BOTTOM,DIAMOND,"['Jhin', 'Lucian', 'Yasuo']",78,85,0.478527607,FALSE,FALSE,FALSE,TRUE
4,Milio,Rengar,Gragas,Akshan,Jinx,Yasuo,Shaco,Akali,Kaisa,Blitzcrank,UTILITY,MASTER,"['Kaisa', 'Ezreal', 'Caitlyn']",78,64,0.549295775,FALSE,TRUE,FALSE,TRUE
0,Malphite,Hecarim,Sylas,Jinx,Thresh,Kled,MonkeyKing,Fizz,Varus,Nautilus,TOP,DIAMOND,"['Aatrox', 'Volibear', 'Kayn']",99,101,0.495,FALSE,FALSE,FALSE,TRUE
1,Hecarim,Malphite,Sylas,Jinx,Thresh,Kled,MonkeyKing,Fizz,Varus,Nautilus,JUNGLE,MASTER,"['Shaco', 'Renekton', 'Rengar']",327,331,0.496960486,FALSE,TRUE,FALSE,TRUE
2,Sylas,Malphite,Hecarim,Jinx,Thresh,Kled,MonkeyKing,Fizz,Varus,Nautilus,MIDDLE,GOLD,"['Ezreal', 'MasterYi', 'Camille']",11,16,0.407407407,FALSE,FALSE,TRUE,TRUE
3,Jinx,Malphite,Hecarim,Sylas,Thresh,Kled,MonkeyKing,Fizz,Varus,Nautilus,BOTTOM,GOLD,"['Katarina', 'Lux', 'Ahri']",5,5,0.5,FALSE,FALSE,FALSE,TRUE
4,Thresh,Malphite,Hecarim,Sylas,Jinx,Kled,MonkeyKing,Fizz,Varus,Nautilus,UTILITY,DIAMOND,"['Ezreal', 'Zeri', 'Kaisa']",136,134,0.503703704,FALSE,TRUE,FALSE,TRUE
0,Yorick,RekSai,Syndra,Seraphine,Blitzcrank,Kennen,Zac,Zed,Zeri,Milio,TOP,MASTER,"['Caitlyn', 'Kaisa', 'Janna']",190,184,0.50802139,TRUE,FALSE,TRUE,FALSE
1,RekSai,Yorick,Syndra,Seraphine,Blitzcrank,Kennen,Zac,Zed,Zeri,Milio,JUNGLE,MASTER,"['Zilean', 'AurelionSol', 'Velkoz']",184,188,0.494623656,FALSE,TRUE,FALSE,FALSE
2,Syndra,Yorick,RekSai,Seraphine,Blitzcrank,Kennen,Zac,Zed,Zeri,Milio,MIDDLE,MASTER,"['Syndra', 'Ryze', 'Vex']",125,128,0.494071146,TRUE,FALSE,FALSE,FALSE
3,Seraphine,Yorick,RekSai,Syndra,Blitzcrank,Kennen,Zac,Zed,Zeri,Milio,BOTTOM,DIAMOND,"['MissFortune', 'Seraphine', 'Syndra']",39,38,0.506493506,FALSE,FALSE,FALSE,FALSE
4,Blitzcrank,Yorick,RekSai,Syndra,Seraphine,Kennen,Zac,Zed,Zeri,Milio,UTILITY,DIAMOND,"['Thresh', 'Blitzcrank', 'Alistar']",146,135,0.519572954,FALSE,TRUE,FALSE,FALSE
0,Morgana,Udyr,Tristana,Karthus,Karma,Akshan,Amumu,Ahri,Veigar,Thresh,TOP,MASTER,"['Zoe', 'Camille', 'Fiora']",210,209,0.501193317,FALSE,FALSE,FALSE,TRUE
1,Udyr,Morgana,Tristana,Karthus,Karma,Akshan,Amumu,Ahri,Veigar,Thresh,JUNGLE,MASTER,"['Zilean', 'AurelionSol', 'Velkoz']",184,188,0.494623656,FALSE,TRUE,FALSE,TRUE
2,Tristana,Morgana,Udyr,Karthus,Karma,Akshan,Amumu,Ahri,Veigar,Thresh,MIDDLE,MASTER,"['Akali', 'Zoe', 'Syndra']",202,203,0.498765432,FALSE,FALSE,FALSE,TRUE
3,Karthus,Morgana,Udyr,Tristana,Karma,Akshan,Amumu,Ahri,Veigar,Thresh,BOTTOM,DIAMOND,"['Jinx', 'Vayne', 'Ezreal']",132,108,0.55,FALSE,FALSE,FALSE,TRUE
4,Karma,Morgana,Udyr,Tristana,Karthus,Akshan,Amumu,Ahri,Veigar,Thresh,UTILITY,MASTER,"['Thresh', 'Rakan', 'Yasuo']",88,88,0.5,FALSE,TRUE,TRUE,TRUE
0,Shen,Rengar,Kennen,Sivir,Milio,Renekton,Udyr,Viktor,Jinx,Blitzcrank,TOP,MASTER,"['Shen', 'Gangplank', 'Ornn']",98,89,0.524064171,FALSE,TRUE,TRUE,TRUE
1,Rengar,Shen,Kennen,Sivir,Milio,Renekton,Udyr,Viktor,Jinx,Blitzcrank,JUNGLE,MASTER,"['Rengar', 'Zed', 'Graves']",93,56,0.624161074,FALSE,TRUE,TRUE,TRUE
2,Kennen,Shen,Rengar,Sivir,Milio,Renekton,Udyr,Viktor,Jinx,Blitzcrank,MIDDLE,MASTER,"['Ezreal', 'Zed', 'Vayne']",94,88,0.516483516,FALSE,FALSE,FALSE,TRUE
3,Sivir,Shen,Rengar,Kennen,Milio,Renekton,Udyr,Viktor,Jinx,Blitzcrank,BOTTOM,DIAMOND,"['Jinx', 'Vayne', 'Ezreal']",132,108,0.55,FALSE,FALSE,FALSE,TRUE
4,Milio,Shen,Rengar,Kennen,Sivir,Renekton,Udyr,Viktor,Jinx,Blitzcrank,UTILITY,PLATINUM,"['LeeSin', 'Thresh', 'Bard']",30,27,0.526315789,FALSE,FALSE,FALSE,TRUE
0,Kayle,Elise,Zed,Kaisa,Pyke,Zoe,Udyr,Katarina,Zeri,Milio,TOP,DIAMOND,"['Vayne', 'Kaisa', 'Yone']",99,72,0.578947368,FALSE,FALSE,FALSE,FALSE
1,Elise,Kayle,Zed,Kaisa,Pyke,Zoe,Udyr,Katarina,Zeri,Milio,JUNGLE,DIAMOND,"['Shaco', 'Kindred', 'Ekko']",59,42,0.584158416,FALSE,FALSE,FALSE,FALSE
2,Zed,Kayle,Elise,Kaisa,Pyke,Zoe,Udyr,Katarina,Zeri,Milio,MIDDLE,DIAMOND,"['Zed', 'Akshan', 'Thresh']",19,12,0.612903226,FALSE,FALSE,FALSE,FALSE
3,Kaisa,Kayle,Elise,Zed,Pyke,Zoe,Udyr,Katarina,Zeri,Milio,BOTTOM,,[],,,,,,,FALSE
4,Pyke,Kayle,Elise,Zed,Kaisa,Zoe,Udyr,Katarina,Zeri,Milio,UTILITY,DIAMOND,"['Zed', 'LeeSin', 'Yasuo']",130,115,0.530612245,FALSE,FALSE,FALSE,FALSE
0,Malphite,Evelynn,Zed,Caitlyn,Lulu,Mordekaiser,Khazix,Fizz,Jhin,Lux,TOP,MASTER,"['Jax', 'Shen', 'Malphite']",252,252,0.5,FALSE,TRUE,FALSE,TRUE
1,Evelynn,Malphite,Zed,Caitlyn,Lulu,Mordekaiser,Khazix,Fizz,Jhin,Lux,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Zed,Malphite,Evelynn,Caitlyn,Lulu,Mordekaiser,Khazix,Fizz,Jhin,Lux,MIDDLE,MASTER,"['Zed', 'Yasuo', 'Yone']",73,76,0.489932886,FALSE,FALSE,FALSE,TRUE
3,Caitlyn,Malphite,Evelynn,Zed,Lulu,Mordekaiser,Khazix,Fizz,Jhin,Lux,BOTTOM,DIAMOND,"['Ezreal', 'Lucian', 'Sivir']",117,103,0.531818182,FALSE,TRUE,FALSE,TRUE
4,Lulu,Malphite,Evelynn,Zed,Caitlyn,Mordekaiser,Khazix,Fizz,Jhin,Lux,UTILITY,MASTER,"['Nami', 'Janna', 'Lulu']",151,150,0.50166113,FALSE,FALSE,FALSE,TRUE
0,Shen,Sejuani,Katarina,Varus,Seraphine,Irelia,Rengar,Ahri,Twitch,Rakan,TOP,MASTER,"['Nunu', 'Graves', 'LeeSin']",187,182,0.506775068,FALSE,TRUE,FALSE,FALSE
1,Sejuani,Shen,Katarina,Varus,Seraphine,Irelia,Rengar,Ahri,Twitch,Rakan,JUNGLE,MASTER,"['Viego', 'Nunu', 'Azir']",40,32,0.555555556,FALSE,TRUE,FALSE,FALSE
2,Katarina,Shen,Sejuani,Varus,Seraphine,Irelia,Rengar,Ahri,Twitch,Rakan,MIDDLE,DIAMOND,"['Katarina', 'Annie', 'Zed']",7,8,0.466666667,FALSE,FALSE,TRUE,FALSE
3,Varus,Shen,Sejuani,Katarina,Seraphine,Irelia,Rengar,Ahri,Twitch,Rakan,BOTTOM,DIAMOND,"['Janna', 'Lucian', 'Caitlyn']",68,59,0.535433071,FALSE,FALSE,FALSE,FALSE
4,Seraphine,Shen,Sejuani,Katarina,Varus,Irelia,Rengar,Ahri,Twitch,Rakan,UTILITY,MASTER,"['Lux', 'Nami', 'Soraka']",83,74,0.52866242,FALSE,TRUE,FALSE,FALSE
0,Vladimir,MasterYi,Akshan,Lucian,Braum,Renekton,JarvanIV,Chogath,Seraphine,Senna,TOP,DIAMOND,"['Graves', 'Vladimir', 'Talon']",105,91,0.535714286,FALSE,FALSE,FALSE,FALSE
1,MasterYi,Vladimir,Akshan,Lucian,Braum,Renekton,JarvanIV,Chogath,Seraphine,Senna,JUNGLE,DIAMOND,"['MasterYi', 'Evelynn', 'Kayn']",339,332,0.505216095,FALSE,TRUE,FALSE,FALSE
2,Akshan,Vladimir,MasterYi,Lucian,Braum,Renekton,JarvanIV,Chogath,Seraphine,Senna,MIDDLE,MASTER,"['Yone', 'Caitlyn', 'Pyke']",289,270,0.516994633,FALSE,TRUE,FALSE,FALSE
3,Lucian,Vladimir,MasterYi,Akshan,Braum,Renekton,JarvanIV,Chogath,Seraphine,Senna,BOTTOM,MASTER,"['Ezreal', 'Vayne', 'Lucian']",94,86,0.522222222,FALSE,TRUE,TRUE,FALSE
4,Braum,Vladimir,MasterYi,Akshan,Lucian,Renekton,JarvanIV,Chogath,Seraphine,Senna,UTILITY,PLATINUM,"['Brand', 'Braum', 'Kennen']",5,6,0.454545455,FALSE,FALSE,FALSE,FALSE
0,Darius,Volibear,Vladimir,Xayah,Xerath,Sett,Gragas,Irelia,Sion,Zoe,MIDDLE,MASTER,"['Darius', 'Kled', 'Aatrox']",356,358,0.49859944,TRUE,FALSE,TRUE,FALSE
1,Volibear,Darius,Vladimir,Xayah,Xerath,Sett,Gragas,Irelia,Sion,Zoe,JUNGLE,MASTER,"['Graves', 'LeeSin', 'Lucian']",90,90,0.5,FALSE,TRUE,FALSE,FALSE
2,Vladimir,Darius,Volibear,Xayah,Xerath,Sett,Gragas,Irelia,Sion,Zoe,TOP,DIAMOND,"['Vladimir', 'Yasuo', 'Irelia']",10,19,0.344827586,FALSE,TRUE,FALSE,FALSE
3,Xayah,Darius,Volibear,Vladimir,Xerath,Sett,Gragas,Irelia,Sion,Zoe,BOTTOM,PLATINUM,"['Vayne', 'Xayah', 'Zed']",13,8,0.619047619,FALSE,FALSE,FALSE,FALSE
4,Xerath,Darius,Volibear,Vladimir,Xayah,Sett,Gragas,Irelia,Sion,Zoe,UTILITY,DIAMOND,"['Xerath', 'Lux', 'Brand']",12,16,0.428571429,FALSE,FALSE,FALSE,FALSE
0,Riven,Udyr,Varus,Jinx,Yuumi,Camille,JarvanIV,Vladimir,Seraphine,Senna,TOP,MASTER,"['Vayne', 'Yasuo', 'Ezreal']",54,53,0.504672897,FALSE,TRUE,FALSE,FALSE
1,Udyr,Riven,Varus,Jinx,Yuumi,Camille,JarvanIV,Vladimir,Seraphine,Senna,JUNGLE,DIAMOND,"['Belveth', 'Volibear', 'Gragas']",53,34,0.609195402,FALSE,TRUE,FALSE,FALSE
2,Varus,Riven,Udyr,Jinx,Yuumi,Camille,JarvanIV,Vladimir,Seraphine,Senna,MIDDLE,PLATINUM,"['Belveth', 'MasterYi', 'Sejuani']",30,16,0.652173913,FALSE,FALSE,FALSE,FALSE
3,Jinx,Riven,Udyr,Varus,Yuumi,Camille,JarvanIV,Vladimir,Seraphine,Senna,BOTTOM,PLATINUM,"['Vayne', 'Xayah', 'Zed']",13,8,0.619047619,FALSE,FALSE,FALSE,FALSE
4,Yuumi,Riven,Udyr,Varus,Jinx,Camille,JarvanIV,Vladimir,Seraphine,Senna,UTILITY,DIAMOND,"['Lulu', 'Yuumi', 'Lux']",8,12,0.4,FALSE,FALSE,FALSE,FALSE
0,Varus,Hecarim,Galio,Kaisa,Seraphine,Urgot,Gragas,Qiyana,KogMaw,Pyke,TOP,PLATINUM,"['Varus', 'Graves', 'Gragas']",34,18,0.653846154,FALSE,FALSE,FALSE,FALSE
1,Hecarim,Varus,Galio,Kaisa,Seraphine,Urgot,Gragas,Qiyana,KogMaw,Pyke,JUNGLE,MASTER,"['Kindred', 'Khazix', 'Nidalee']",157,151,0.50974026,FALSE,TRUE,TRUE,FALSE
2,Galio,Varus,Hecarim,Kaisa,Seraphine,Urgot,Gragas,Qiyana,KogMaw,Pyke,MIDDLE,DIAMOND,"['AurelionSol', 'Neeko', 'Zilean']",132,136,0.492537313,FALSE,FALSE,FALSE,FALSE
3,Kaisa,Varus,Hecarim,Galio,Seraphine,Urgot,Gragas,Qiyana,KogMaw,Pyke,BOTTOM,MASTER,"['Kaisa', 'Ezreal', 'Tristana']",565,546,0.508550855,FALSE,TRUE,FALSE,FALSE
4,Seraphine,Varus,Hecarim,Galio,Kaisa,Urgot,Gragas,Qiyana,KogMaw,Pyke,UTILITY,PLATINUM,"['Seraphine', 'Caitlyn', 'Jinx']",13,14,0.481481481,FALSE,FALSE,FALSE,FALSE
0,Fiora,LeeSin,Ryze,Jinx,Lulu,Jax,Gragas,Sylas,Draven,Thresh,TOP,MASTER,"['Warwick', 'Riven', 'Thresh']",209,209,0.5,FALSE,TRUE,FALSE,FALSE
1,LeeSin,Fiora,Ryze,Jinx,Lulu,Jax,Gragas,Sylas,Draven,Thresh,JUNGLE,MASTER,"['LeeSin', 'Graves', 'Hecarim']",40,33,0.547945205,FALSE,TRUE,TRUE,FALSE
2,Ryze,Fiora,LeeSin,Jinx,Lulu,Jax,Gragas,Sylas,Draven,Thresh,MIDDLE,,"['Sylas', 'Ryze', 'Yone']",,,,,,,FALSE
3,Jinx,Fiora,LeeSin,Ryze,Lulu,Jax,Gragas,Sylas,Draven,Thresh,BOTTOM,MASTER,"['Kaisa', 'Ezreal', 'Tristana']",565,546,0.508550855,FALSE,TRUE,FALSE,FALSE
4,Lulu,Fiora,LeeSin,Ryze,Jinx,Jax,Gragas,Sylas,Draven,Thresh,UTILITY,DIAMOND,"['Senna', 'Ryze', 'Chogath']",48,40,0.545454545,FALSE,FALSE,FALSE,FALSE
0,Irelia,Evelynn,Leblanc,Jinx,Taric,Olaf,JarvanIV,Talon,Xayah,Zilean,TOP,DIAMOND,"['Yasuo', 'Riven', 'Vayne']",177,185,0.488950276,FALSE,FALSE,FALSE,FALSE
1,Evelynn,Irelia,Leblanc,Jinx,Taric,Olaf,JarvanIV,Talon,Xayah,Zilean,JUNGLE,MASTER,"['Evelynn', 'Soraka', 'Viktor']",98,96,0.505154639,FALSE,TRUE,FALSE,FALSE
2,Leblanc,Irelia,Evelynn,Jinx,Taric,Olaf,JarvanIV,Talon,Xayah,Zilean,MIDDLE,DIAMOND,"['Ekko', 'Zoe', 'Leblanc']",114,133,0.461538462,FALSE,FALSE,FALSE,FALSE
3,Jinx,Irelia,Evelynn,Leblanc,Taric,Olaf,JarvanIV,Talon,Xayah,Zilean,BOTTOM,,[],,,,,,,FALSE
4,Taric,Irelia,Evelynn,Leblanc,Jinx,Olaf,JarvanIV,Talon,Xayah,Zilean,UTILITY,DIAMOND,"['Swain', 'Ornn', 'Malphite']",51,59,0.463636364,FALSE,FALSE,TRUE,FALSE
0,Ornn,Kayn,Swain,Aphelios,Cassiopeia,Darius,Ekko,Sylas,Jinx,Pyke,TOP,SILVER,"['Gangplank', 'Sion', 'TahmKench']",7,4,0.636363636,FALSE,FALSE,FALSE,TRUE
1,Kayn,Ornn,Swain,Aphelios,Cassiopeia,Darius,Ekko,Sylas,Jinx,Pyke,JUNGLE,DIAMOND,"['Yasuo', 'Kayn', 'Khazix']",89,74,0.54601227,FALSE,FALSE,FALSE,TRUE
2,Swain,Ornn,Kayn,Aphelios,Cassiopeia,Darius,Ekko,Sylas,Jinx,Pyke,UTILITY,PLATINUM,"['Yasuo', 'LeeSin', 'Ezreal']",5,5,0.5,FALSE,FALSE,FALSE,TRUE
3,Aphelios,Ornn,Kayn,Swain,Cassiopeia,Darius,Ekko,Sylas,Jinx,Pyke,BOTTOM,DIAMOND,"['Ezreal', 'Yasuo', 'Qiyana']",23,27,0.46,FALSE,FALSE,FALSE,TRUE
4,Cassiopeia,Ornn,Kayn,Swain,Aphelios,Darius,Ekko,Sylas,Jinx,Pyke,MIDDLE,MASTER,"['Cassiopeia', 'Vex', 'Viktor']",236,248,0.487603306,FALSE,TRUE,TRUE,TRUE
0,Fiora,JarvanIV,Ahri,Varus,Milio,Nidalee,Camille,Annie,Jhin,Blitzcrank,TOP,MASTER,"['Vayne', 'Kaisa', 'Ezreal']",99,89,0.526595745,FALSE,FALSE,TRUE,TRUE
1,JarvanIV,Fiora,Ahri,Varus,Milio,Nidalee,Camille,Annie,Jhin,Blitzcrank,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Ahri,Fiora,JarvanIV,Varus,Milio,Nidalee,Camille,Annie,Jhin,Blitzcrank,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Rengar']",14,11,0.56,FALSE,FALSE,FALSE,TRUE
3,Varus,Fiora,JarvanIV,Ahri,Milio,Nidalee,Camille,Annie,Jhin,Blitzcrank,BOTTOM,MASTER,"['Jayce', 'MasterYi', 'Fiora']",202,193,0.511392405,TRUE,FALSE,FALSE,TRUE
4,Milio,Fiora,JarvanIV,Ahri,Varus,Nidalee,Camille,Annie,Jhin,Blitzcrank,UTILITY,,"['Zed', 'Jayce', 'Yone']",,,,,,,TRUE
0,Camille,Rammus,Kassadin,Jinx,Senna,Jax,Fiddlesticks,Zed,Vayne,Karma,TOP,DIAMOND,"['Fiora', 'Yasuo', 'LeeSin']",96,96,0.5,FALSE,FALSE,FALSE,FALSE
1,Rammus,Camille,Kassadin,Jinx,Senna,Jax,Fiddlesticks,Zed,Vayne,Karma,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,FALSE
2,Kassadin,Camille,Rammus,Jinx,Senna,Jax,Fiddlesticks,Zed,Vayne,Karma,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Rengar']",14,11,0.56,FALSE,FALSE,FALSE,FALSE
3,Jinx,Camille,Rammus,Kassadin,Senna,Jax,Fiddlesticks,Zed,Vayne,Karma,BOTTOM,MASTER,"['Kaisa', 'Ezreal', 'Caitlyn']",95,81,0.539772727,FALSE,FALSE,FALSE,FALSE
4,Senna,Camille,Rammus,Kassadin,Jinx,Jax,Fiddlesticks,Zed,Vayne,Karma,UTILITY,PLATINUM,"['Jayce', 'MasterYi', 'Fiora']",21,30,0.411764706,FALSE,FALSE,FALSE,FALSE
0,Rumble,Hecarim,Pantheon,Kaisa,Ahri,Olaf,Diana,Yasuo,Samira,Nautilus,TOP,DIAMOND,"['TahmKench', 'Malphite', 'Yasuo']",133,120,0.5256917,FALSE,FALSE,FALSE,TRUE
1,Hecarim,Rumble,Pantheon,Kaisa,Ahri,Olaf,Diana,Yasuo,Samira,Nautilus,JUNGLE,,[],,,,,,,TRUE
2,Pantheon,Rumble,Hecarim,Kaisa,Ahri,Olaf,Diana,Yasuo,Samira,Nautilus,MIDDLE,MASTER,"['Yasuo', 'Zed', 'Thresh']",185,175,0.513888889,FALSE,TRUE,FALSE,TRUE
3,Kaisa,Rumble,Hecarim,Pantheon,Ahri,Olaf,Diana,Yasuo,Samira,Nautilus,BOTTOM,DIAMOND,"['Zed', 'Yasuo', 'Vladimir']",54,53,0.504672897,FALSE,FALSE,TRUE,TRUE
4,Ahri,Rumble,Hecarim,Pantheon,Kaisa,Olaf,Diana,Yasuo,Samira,Nautilus,UTILITY,PLATINUM,"['Lux', 'Ahri', 'Yuumi']",21,13,0.617647059,FALSE,FALSE,FALSE,TRUE
0,Kayle,Kayn,Ekko,Caitlyn,Amumu,Yorick,Rengar,Viktor,Tristana,Senna,TOP,SILVER,"['Teemo', 'Kayle', 'Xerath']",25,27,0.480769231,FALSE,FALSE,FALSE,FALSE
1,Kayn,Kayle,Ekko,Caitlyn,Amumu,Yorick,Rengar,Viktor,Tristana,Senna,JUNGLE,PLATINUM,"['Kayn', 'Fiddlesticks', 'Evelynn']",58,54,0.517857143,FALSE,TRUE,FALSE,FALSE
2,Ekko,Kayle,Kayn,Caitlyn,Amumu,Yorick,Rengar,Viktor,Tristana,Senna,MIDDLE,SILVER,"['Yasuo', 'Zed', 'Riven']",4,8,0.333333333,FALSE,FALSE,FALSE,FALSE
3,Caitlyn,Kayle,Kayn,Ekko,Amumu,Yorick,Rengar,Viktor,Tristana,Senna,BOTTOM,SILVER,"['Vayne', 'Lucian', 'Jinx']",14,15,0.482758621,FALSE,FALSE,FALSE,FALSE
4,Amumu,Kayle,Kayn,Ekko,Caitlyn,Yorick,Rengar,Viktor,Tristana,Senna,UTILITY,SILVER,"['Sett', 'Ashe', 'Yorick']",87,96,0.475409836,FALSE,FALSE,FALSE,FALSE
0,Sion,JarvanIV,Katarina,Kalista,Braum,Fiora,Shaco,Zoe,Jinx,Heimerdinger,TOP,GOLD,"['Darius', 'Ryze', 'Shen']",17,22,0.435897436,FALSE,FALSE,FALSE,TRUE
1,JarvanIV,Sion,Katarina,Kalista,Braum,Fiora,Shaco,Zoe,Jinx,Heimerdinger,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Katarina,Sion,JarvanIV,Kalista,Braum,Fiora,Shaco,Zoe,Jinx,Heimerdinger,MIDDLE,GOLD,"['Yone', 'Katarina', 'Yasuo']",103,113,0.476851852,FALSE,FALSE,FALSE,TRUE
3,Kalista,Sion,JarvanIV,Katarina,Braum,Fiora,Shaco,Zoe,Jinx,Heimerdinger,BOTTOM,,"['LeeSin', 'Lux', 'Shyvana']",,,,,,,TRUE
4,Braum,Sion,JarvanIV,Katarina,Kalista,Fiora,Shaco,Zoe,Jinx,Heimerdinger,UTILITY,GOLD,"['Riven', 'Ahri', 'Ezreal']",217,215,0.502314815,FALSE,FALSE,FALSE,TRUE
0,Yorick,Nocturne,Ahri,Jinx,Senna,Heimerdinger,MonkeyKing,Katarina,Varus,Lulu,TOP,SILVER,"['Kled', 'Yorick', 'Jhin']",10,9,0.526315789,FALSE,FALSE,FALSE,TRUE
1,Nocturne,Yorick,Ahri,Jinx,Senna,Heimerdinger,MonkeyKing,Katarina,Varus,Lulu,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Ahri,Yorick,Nocturne,Jinx,Senna,Heimerdinger,MonkeyKing,Katarina,Varus,Lulu,MIDDLE,,"['Twitch', 'Kindred', 'Rengar']",,,,,,,TRUE
3,Jinx,Yorick,Nocturne,Ahri,Senna,Heimerdinger,MonkeyKing,Katarina,Varus,Lulu,BOTTOM,DIAMOND,"['Caitlyn', 'Twitch', 'Lucian']",128,123,0.509960159,FALSE,FALSE,TRUE,TRUE
4,Senna,Yorick,Nocturne,Ahri,Jinx,Heimerdinger,MonkeyKing,Katarina,Varus,Lulu,UTILITY,DIAMOND,"['Pyke', 'Twitch', 'Jhin']",84,74,0.53164557,FALSE,FALSE,FALSE,TRUE
0,Gragas,Rengar,Vex,Tristana,Xerath,Shen,Skarner,Fizz,Lucian,Nami,TOP,PLATINUM,"['Tryndamere', 'LeeSin', 'Mordekaiser']",100,94,0.515463918,FALSE,FALSE,FALSE,TRUE
1,Rengar,Gragas,Vex,Tristana,Xerath,Shen,Skarner,Fizz,Lucian,Nami,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Vex,Gragas,Rengar,Tristana,Xerath,Shen,Skarner,Fizz,Lucian,Nami,MIDDLE,GOLD,"['Zoe', 'Ahri', 'Viktor']",40,37,0.519480519,FALSE,FALSE,FALSE,TRUE
3,Tristana,Gragas,Rengar,Vex,Xerath,Shen,Skarner,Fizz,Lucian,Nami,BOTTOM,,"['Jhin', 'MissFortune', 'Aatrox']",,,,,,,TRUE
4,Xerath,Gragas,Rengar,Vex,Tristana,Shen,Skarner,Fizz,Lucian,Nami,UTILITY,GOLD,"['Jax', 'Xerath', 'Ezreal']",96,67,0.588957055,FALSE,FALSE,FALSE,TRUE
0,Singed,Rengar,Tristana,Brand,Senna,Darius,Viego,Fizz,Lucian,Nami,TOP,DIAMOND,"['Darius', 'Aatrox', 'Garen']",57,43,0.57,FALSE,FALSE,TRUE,FALSE
1,Rengar,Singed,Tristana,Brand,Senna,Darius,Viego,Fizz,Lucian,Nami,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,FALSE
2,Tristana,Singed,Rengar,Brand,Senna,Darius,Viego,Fizz,Lucian,Nami,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Rengar']",14,11,0.56,FALSE,FALSE,FALSE,FALSE
3,Brand,Singed,Rengar,Tristana,Senna,Darius,Viego,Fizz,Lucian,Nami,BOTTOM,DIAMOND,"['Brand', 'Malphite', 'Ziggs']",87,91,0.488764045,FALSE,FALSE,FALSE,FALSE
4,Senna,Singed,Rengar,Tristana,Brand,Darius,Viego,Fizz,Lucian,Nami,UTILITY,MASTER,"['Riven', 'Rengar', 'TwistedFate']",115,110,0.511111111,FALSE,FALSE,FALSE,FALSE
0,Sion,JarvanIV,Fizz,Varus,Senna,Yone,Kayn,Gangplank,Veigar,Amumu,TOP,DIAMOND,"['Mordekaiser', 'Renekton', 'Sion']",109,86,0.558974359,FALSE,TRUE,FALSE,TRUE
1,JarvanIV,Sion,Fizz,Varus,Senna,Yone,Kayn,Gangplank,Veigar,Amumu,JUNGLE,MASTER,"['Rengar', 'Khazix', 'Graves']",29,25,0.537037037,FALSE,TRUE,TRUE,TRUE
2,Fizz,Sion,JarvanIV,Varus,Senna,Yone,Kayn,Gangplank,Veigar,Amumu,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Rengar']",14,11,0.56,FALSE,FALSE,FALSE,TRUE
3,Varus,Sion,JarvanIV,Fizz,Senna,Yone,Kayn,Gangplank,Veigar,Amumu,BOTTOM,DIAMOND,"['Thresh', 'Ezreal', 'Kayn']",86,90,0.488636364,FALSE,FALSE,FALSE,TRUE
4,Senna,Sion,JarvanIV,Fizz,Varus,Yone,Kayn,Gangplank,Veigar,Amumu,UTILITY,PLATINUM,"['Senna', 'Xayah', 'Ezreal']",20,10,0.666666667,FALSE,TRUE,FALSE,TRUE
