,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
2,Kennen,Sion,Fiddlesticks,Kaisa,Blitzcrank,Illaoi,Khazix,Veigar,Zeri,Thresh,MIDDLE,GOLD,"['Lulu', 'Velkoz', 'Zyra']",1,9,0.1,FALSE,FALSE,FALSE,TRUE
3,Kaisa,Sion,Fiddlesticks,Kennen,Blitzcrank,Illaoi,Khazix,Veigar,Zeri,Thresh,BOTTOM,DIAMOND,"['Ezreal', 'Vayne', 'Twitch']",8,8,0.5,FALSE,FALSE,FALSE,TRUE
4,Blitzcrank,Sion,Fiddlesticks,Kennen,Kaisa,Illaoi,Khazix,Veigar,Zeri,Thresh,UTILITY,PLATINUM,"['Blitzcrank', 'Ahri', 'Zilean']",23,21,0.522727273,FALSE,FALSE,FALSE,TRUE
0,Trundle,Kindred,AurelionSol,Nilah,Ashe,Jax,Shaco,Malzahar,Vayne,Pantheon,TOP,MASTER,"['Alistar', 'Tryndamere', 'Jax']",204,181,0.52987013,FALSE,FALSE,FALSE,TRUE
1,Kindred,Trundle,AurelionSol,Nilah,Ashe,Jax,Shaco,Malzahar,Vayne,Pantheon,JUNGLE,DIAMOND,"['Vayne', 'LeeSin', 'Yasuo']",27,16,0.627906977,FALSE,FALSE,FALSE,TRUE
2,AurelionSol,Trundle,Kindred,Nilah,Ashe,Jax,Shaco,Malzahar,Vayne,Pantheon,MIDDLE,MASTER,"['Vladimir', 'Kayn', 'Sion']",191,153,0.555232558,FALSE,TRUE,FALSE,TRUE
3,Nilah,Trundle,Kindred,AurelionSol,Ashe,Jax,Shaco,Malzahar,Vayne,Pantheon,BOTTOM,MASTER,"['Quinn', 'Gwen', 'Seraphine']",364,358,0.504155125,FALSE,TRUE,TRUE,TRUE
4,Ashe,Trundle,Kindred,AurelionSol,Nilah,Jax,Shaco,Malzahar,Vayne,Pantheon,UTILITY,MASTER,"['Varus', 'Caitlyn', 'Zeri']",112,96,0.538461538,FALSE,TRUE,FALSE,TRUE
0,Shen,Nocturne,Vladimir,Zeri,Nautilus,Sion,Shaco,Sylas,Kaisa,Janna,TOP,DIAMOND,"['Shen', 'Shaco', 'Kassadin']",55,61,0.474137931,FALSE,TRUE,FALSE,FALSE
1,Nocturne,Shen,Vladimir,Zeri,Nautilus,Sion,Shaco,Sylas,Kaisa,Janna,JUNGLE,DIAMOND,"['Ekko', 'Tristana', 'Graves']",129,124,0.509881423,FALSE,TRUE,FALSE,FALSE
2,Vladimir,Shen,Nocturne,Zeri,Nautilus,Sion,Shaco,Sylas,Kaisa,Janna,MIDDLE,DIAMOND,"['Vladimir', 'Zed', 'Ekko']",93,87,0.516666667,FALSE,FALSE,FALSE,FALSE
3,Zeri,Shen,Nocturne,Vladimir,Nautilus,Sion,Shaco,Sylas,Kaisa,Janna,BOTTOM,PLATINUM,"['Zeri', 'LeeSin', 'Ezreal']",30,9,0.769230769,FALSE,FALSE,FALSE,FALSE
4,Nautilus,Shen,Nocturne,Vladimir,Zeri,Sion,Shaco,Sylas,Kaisa,Janna,UTILITY,GOLD,"['Yone', 'Katarina', 'MasterYi']",18,15,0.545454545,FALSE,FALSE,FALSE,FALSE
0,Gangplank,Gragas,Leblanc,Ashe,Urgot,AurelionSol,Khazix,Lulu,Zeri,Malphite,TOP,PLATINUM,"['Gangplank', 'Gragas', 'Malphite']",26,26,0.5,FALSE,FALSE,FALSE,FALSE
1,Gragas,Gangplank,Leblanc,Ashe,Urgot,AurelionSol,Khazix,Lulu,Zeri,Malphite,JUNGLE,DIAMOND,"['Bard', 'Gragas', 'Pantheon']",20,29,0.408163265,FALSE,FALSE,FALSE,FALSE
2,Leblanc,Gangplank,Gragas,Ashe,Urgot,AurelionSol,Khazix,Lulu,Zeri,Malphite,MIDDLE,DIAMOND,"['Qiyana', 'Leblanc', 'Sona']",227,209,0.520642202,FALSE,FALSE,FALSE,FALSE
3,Ashe,Gangplank,Gragas,Leblanc,Urgot,AurelionSol,Khazix,Lulu,Zeri,Malphite,BOTTOM,BRONZE,"['LeeSin', 'Ezreal', 'Zed']",7,7,0.5,FALSE,FALSE,FALSE,FALSE
4,Urgot,Gangplank,Gragas,Leblanc,Ashe,AurelionSol,Khazix,Lulu,Zeri,Malphite,UTILITY,DIAMOND,"['Heimerdinger', 'Urgot', 'Yorick']",348,336,0.50877193,TRUE,FALSE,FALSE,FALSE
0,Garen,Nidalee,Ezreal,Vladimir,Thresh,Gragas,Lucian,Warwick,Nami,Mordekaiser,TOP,GOLD,"['Brand', 'Garen', 'Mordekaiser']",27,16,0.627906977,FALSE,FALSE,FALSE,TRUE
1,Nidalee,Garen,Ezreal,Vladimir,Thresh,Gragas,Lucian,Warwick,Nami,Mordekaiser,JUNGLE,PLATINUM,"['LeeSin', 'Thresh', 'Renekton']",40,29,0.579710145,FALSE,FALSE,FALSE,TRUE
2,Ezreal,Garen,Nidalee,Vladimir,Thresh,Gragas,Lucian,Warwick,Nami,Mordekaiser,BOTTOM,GOLD,"['Gangplank', 'Garen', 'Ezreal']",88,83,0.514619883,FALSE,FALSE,FALSE,TRUE
3,Vladimir,Garen,Nidalee,Ezreal,Thresh,Gragas,Lucian,Warwick,Nami,Mordekaiser,MIDDLE,MASTER,"['Vladimir', 'Kayn', 'Sion']",191,153,0.555232558,FALSE,TRUE,FALSE,TRUE
4,Thresh,Garen,Nidalee,Ezreal,Vladimir,Gragas,Lucian,Warwick,Nami,Mordekaiser,UTILITY,GOLD,"['Yasuo', 'Tryndamere', 'Garen']",78,58,0.573529412,FALSE,FALSE,FALSE,TRUE
0,Taliyah,MonkeyKing,Renata,Xayah,Sion,Garen,Kayn,Tristana,AurelionSol,Thresh,MIDDLE,GOLD,"['Zed', 'Vayne', 'Ezreal']",13,11,0.541666667,FALSE,FALSE,FALSE,FALSE
1,MonkeyKing,Taliyah,Renata,Xayah,Sion,Garen,Kayn,Tristana,AurelionSol,Thresh,JUNGLE,GOLD,"['Thresh', 'Udyr', 'LeeSin']",7,6,0.538461538,FALSE,FALSE,TRUE,FALSE
2,Renata,Taliyah,MonkeyKing,Xayah,Sion,Garen,Kayn,Tristana,AurelionSol,Thresh,UTILITY,GOLD,"['Janna', 'Soraka', 'Sona']",8,4,0.666666667,FALSE,FALSE,FALSE,FALSE
3,Xayah,Taliyah,MonkeyKing,Renata,Sion,Garen,Kayn,Tristana,AurelionSol,Thresh,BOTTOM,GOLD,"['Talon', 'Hecarim', 'Ekko']",10,13,0.434782609,FALSE,FALSE,FALSE,FALSE
4,Sion,Taliyah,MonkeyKing,Renata,Xayah,Garen,Kayn,Tristana,AurelionSol,Thresh,TOP,,"['Sion', 'Aatrox', 'Nasus']",,,,,,,FALSE
0,Vayne,Tryndamere,Katarina,Malphite,Lulu,Garen,LeeSin,Ezreal,Gragas,Blitzcrank,BOTTOM,PLATINUM,"['Viego', 'Vayne', 'Yorick']",121,106,0.533039648,FALSE,FALSE,FALSE,FALSE
1,Tryndamere,Vayne,Katarina,Malphite,Lulu,Garen,LeeSin,Ezreal,Gragas,Blitzcrank,JUNGLE,PLATINUM,"['Kassadin', 'Ryze', 'Karthus']",52,40,0.565217391,FALSE,FALSE,FALSE,FALSE
2,Katarina,Vayne,Tryndamere,Malphite,Lulu,Garen,LeeSin,Ezreal,Gragas,Blitzcrank,MIDDLE,PLATINUM,"['Viego', 'Garen', 'Teemo']",41,43,0.488095238,FALSE,FALSE,FALSE,FALSE
3,Malphite,Vayne,Tryndamere,Katarina,Lulu,Garen,LeeSin,Ezreal,Gragas,Blitzcrank,TOP,SILVER,"['Rengar', 'Jax', 'Zed']",35,28,0.555555556,FALSE,FALSE,FALSE,FALSE
4,Lulu,Vayne,Tryndamere,Katarina,Malphite,Garen,LeeSin,Ezreal,Gragas,Blitzcrank,UTILITY,GOLD,"['Zyra', 'Neeko', 'Swain']",109,86,0.558974359,FALSE,FALSE,FALSE,FALSE
0,Gangplank,Fiddlesticks,Veigar,Xayah,Milio,Gragas,Udyr,AurelionSol,Jinx,Rakan,TOP,DIAMOND,"['Gangplank', 'Nasus', 'Aatrox']",19,24,0.441860465,FALSE,FALSE,FALSE,TRUE
1,Fiddlesticks,Gangplank,Veigar,Xayah,Milio,Gragas,Udyr,AurelionSol,Jinx,Rakan,JUNGLE,DIAMOND,"['Fiddlesticks', 'Tristana', 'Veigar']",7,6,0.538461538,FALSE,TRUE,FALSE,TRUE
2,Veigar,Gangplank,Fiddlesticks,Xayah,Milio,Gragas,Udyr,AurelionSol,Jinx,Rakan,MIDDLE,DIAMOND,"['Viktor', 'Taliyah', 'Ezreal']",188,187,0.501333333,FALSE,TRUE,FALSE,TRUE
3,Xayah,Gangplank,Fiddlesticks,Veigar,Milio,Gragas,Udyr,AurelionSol,Jinx,Rakan,BOTTOM,DIAMOND,"['Vayne', 'Xayah', 'Tristana']",79,58,0.576642336,FALSE,TRUE,FALSE,TRUE
4,Milio,Gangplank,Fiddlesticks,Veigar,Xayah,Gragas,Udyr,AurelionSol,Jinx,Rakan,UTILITY,MASTER,"['Pyke', 'Thresh', 'Rakan']",107,89,0.545918367,FALSE,TRUE,FALSE,TRUE
0,Kayle,Nautilus,KSante,Ezreal,Milio,Illaoi,Hecarim,Anivia,Sivir,Blitzcrank,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,FALSE
1,Nautilus,Kayle,KSante,Ezreal,Milio,Illaoi,Hecarim,Anivia,Sivir,Blitzcrank,JUNGLE,DIAMOND,"['Rakan', 'Thresh', 'Sylas']",45,61,0.424528302,FALSE,FALSE,FALSE,FALSE
2,KSante,Kayle,Nautilus,Ezreal,Milio,Illaoi,Hecarim,Anivia,Sivir,Blitzcrank,MIDDLE,DIAMOND,"['Irelia', 'Aphelios', 'Kaisa']",340,336,0.50295858,FALSE,TRUE,TRUE,FALSE
3,Ezreal,Kayle,Nautilus,KSante,Milio,Illaoi,Hecarim,Anivia,Sivir,Blitzcrank,BOTTOM,DIAMOND,"['Twitch', 'Kaisa', 'Vayne']",114,91,0.556097561,FALSE,TRUE,FALSE,FALSE
4,Milio,Kayle,Nautilus,KSante,Ezreal,Illaoi,Hecarim,Anivia,Sivir,Blitzcrank,UTILITY,MASTER,"['Shaco', 'Vayne', 'Karma']",54,53,0.504672897,FALSE,TRUE,FALSE,FALSE
0,Poppy,Sejuani,Gragas,Jinx,Zac,Samira,Kayn,TwistedFate,Lucian,Thresh,TOP,,"['Taliyah', 'Kindred', 'Vayne']",,,,,,,FALSE
1,Sejuani,Poppy,Gragas,Jinx,Zac,Samira,Kayn,TwistedFate,Lucian,Thresh,JUNGLE,,"['Viktor', 'Kayn', 'Ezreal']",,,,,,,FALSE
2,Gragas,Poppy,Sejuani,Jinx,Zac,Samira,Kayn,TwistedFate,Lucian,Thresh,MIDDLE,PLATINUM,"['Gragas', 'Pyke', 'Karthus']",11,17,0.392857143,FALSE,FALSE,FALSE,FALSE
3,Jinx,Poppy,Sejuani,Gragas,Zac,Samira,Kayn,TwistedFate,Lucian,Thresh,BOTTOM,PLATINUM,"['Soraka', 'Sona', 'Nami']",46,19,0.707692308,FALSE,TRUE,TRUE,FALSE
4,Zac,Poppy,Sejuani,Gragas,Jinx,Samira,Kayn,TwistedFate,Lucian,Thresh,UTILITY,,"['Thresh', 'Bard', 'LeeSin']",,,,,,,FALSE
0,Rumble,Kayn,Zed,Zeri,Nautilus,Veigar,Kindred,Yone,Caitlyn,Milio,TOP,GOLD,"['Zilean', 'Braum', 'Thresh']",25,30,0.454545455,FALSE,FALSE,FALSE,TRUE
1,Kayn,Rumble,Zed,Zeri,Nautilus,Veigar,Kindred,Yone,Caitlyn,Milio,JUNGLE,SILVER,"['Evelynn', 'Lillia', 'Vayne']",10,8,0.555555556,FALSE,FALSE,FALSE,TRUE
2,Zed,Rumble,Kayn,Zeri,Nautilus,Veigar,Kindred,Yone,Caitlyn,Milio,MIDDLE,PLATINUM,"['Yasuo', 'Thresh', 'Gangplank']",6,10,0.375,FALSE,FALSE,FALSE,TRUE
3,Zeri,Rumble,Kayn,Zed,Nautilus,Veigar,Kindred,Yone,Caitlyn,Milio,BOTTOM,GOLD,"['Ekko', 'Yasuo', 'Gangplank']",32,23,0.581818182,FALSE,FALSE,FALSE,TRUE
4,Nautilus,Rumble,Kayn,Zed,Zeri,Veigar,Kindred,Yone,Caitlyn,Milio,UTILITY,DIAMOND,"['Gnar', 'Bard', 'Alistar']",45,52,0.463917526,FALSE,FALSE,FALSE,TRUE
0,Garen,Varus,Ahri,Belveth,Senna,Irelia,Kayn,Qiyana,Twitch,Renata,TOP,,"['Garen', 'TahmKench', 'Nasus']",,,,,,,TRUE
1,Varus,Garen,Ahri,Belveth,Senna,Irelia,Kayn,Qiyana,Twitch,Renata,BOTTOM,GOLD,"['Fiora', 'Zoe', 'Illaoi']",19,23,0.452380952,FALSE,FALSE,FALSE,TRUE
2,Ahri,Garen,Varus,Belveth,Senna,Irelia,Kayn,Qiyana,Twitch,Renata,MIDDLE,,"['Ahri', 'Udyr', 'Jhin']",,,,,,,TRUE
3,Belveth,Garen,Varus,Ahri,Senna,Irelia,Kayn,Qiyana,Twitch,Renata,JUNGLE,GOLD,"['Vayne', 'Jinx', 'Camille']",15,23,0.394736842,FALSE,FALSE,FALSE,TRUE
4,Senna,Garen,Varus,Ahri,Belveth,Irelia,Kayn,Qiyana,Twitch,Renata,UTILITY,PLATINUM,"['Singed', 'Chogath', 'Brand']",24,14,0.631578947,FALSE,FALSE,FALSE,TRUE
0,Renekton,Poppy,Rumble,Jinx,Thresh,KSante,Gragas,Viktor,Xayah,Sylas,TOP,DIAMOND,"['Renekton', 'Darius', 'Aatrox']",268,251,0.516377649,FALSE,TRUE,FALSE,TRUE
1,Poppy,Renekton,Rumble,Jinx,Thresh,KSante,Gragas,Viktor,Xayah,Sylas,JUNGLE,MASTER,"['Poppy', 'Trundle', 'Kayn']",354,320,0.525222552,FALSE,FALSE,FALSE,TRUE
2,Rumble,Renekton,Poppy,Jinx,Thresh,KSante,Gragas,Viktor,Xayah,Sylas,MIDDLE,GRANDMASTER,"['Rumble', 'Singed', 'Riven']",114,77,0.596858639,FALSE,TRUE,TRUE,TRUE
3,Jinx,Renekton,Poppy,Rumble,Thresh,KSante,Gragas,Viktor,Xayah,Sylas,BOTTOM,SILVER,"['Jhin', 'Ezreal', 'Lucian']",10,15,0.4,FALSE,FALSE,FALSE,TRUE
4,Thresh,Renekton,Poppy,Rumble,Jinx,KSante,Gragas,Viktor,Xayah,Sylas,UTILITY,SILVER,"['Riven', 'Bard', 'Zed']",15,12,0.555555556,FALSE,FALSE,FALSE,TRUE
0,Vladimir,Hecarim,Syndra,Varus,Janna,Riven,Twitch,Ahri,Kaisa,Rakan,TOP,,[],,,,,,,TRUE
1,Hecarim,Vladimir,Syndra,Varus,Janna,Riven,Twitch,Ahri,Kaisa,Rakan,JUNGLE,MASTER,"['Ekko', 'Hecarim', 'Nautilus']",66,59,0.528,FALSE,FALSE,FALSE,TRUE
2,Syndra,Vladimir,Hecarim,Varus,Janna,Riven,Twitch,Ahri,Kaisa,Rakan,MIDDLE,GOLD,"['Yasuo', 'Akali', 'Sylas']",10,8,0.555555556,FALSE,FALSE,FALSE,TRUE
3,Varus,Vladimir,Hecarim,Syndra,Janna,Riven,Twitch,Ahri,Kaisa,Rakan,BOTTOM,,[],,,,,,,TRUE
4,Janna,Vladimir,Hecarim,Syndra,Varus,Riven,Twitch,Ahri,Kaisa,Rakan,UTILITY,MASTER,"['Janna', 'Annie', 'Leona']",99,93,0.515625,FALSE,FALSE,FALSE,TRUE
0,Riven,Udyr,Sylas,Sivir,Yuumi,Malphite,MasterYi,Akshan,Jinx,Thresh,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,FALSE
1,Udyr,Riven,Sylas,Sivir,Yuumi,Malphite,MasterYi,Akshan,Jinx,Thresh,JUNGLE,MASTER,"['AurelionSol', 'Rengar', 'Khazix']",46,34,0.575,FALSE,FALSE,FALSE,FALSE
2,Sylas,Riven,Udyr,Sivir,Yuumi,Malphite,MasterYi,Akshan,Jinx,Thresh,MIDDLE,DIAMOND,"['Ekko', 'Vladimir', 'Akali']",77,77,0.5,FALSE,FALSE,FALSE,FALSE
3,Sivir,Riven,Udyr,Sylas,Yuumi,Malphite,MasterYi,Akshan,Jinx,Thresh,BOTTOM,MASTER,"['Sivir', 'Ezreal', 'Gangplank']",424,373,0.531994981,TRUE,FALSE,FALSE,FALSE
4,Yuumi,Riven,Udyr,Sylas,Sivir,Malphite,MasterYi,Akshan,Jinx,Thresh,UTILITY,DIAMOND,"['Sona', 'Senna', 'Lulu']",233,243,0.489495798,FALSE,FALSE,FALSE,FALSE
0,Gwen,Ivern,Sion,Zeri,Sona,Riven,Belveth,Sylas,Jinx,Soraka,TOP,MASTER,"['Irelia', 'Akali', 'Kayle']",143,124,0.535580524,FALSE,FALSE,FALSE,TRUE
1,Ivern,Gwen,Sion,Zeri,Sona,Riven,Belveth,Sylas,Jinx,Soraka,JUNGLE,DIAMOND,"['Ivern', 'Lillia', 'Warwick']",20,20,0.5,FALSE,FALSE,FALSE,TRUE
2,Sion,Gwen,Ivern,Zeri,Sona,Riven,Belveth,Sylas,Jinx,Soraka,MIDDLE,PLATINUM,"['Lux', 'Sylas', 'Jinx']",10,15,0.4,FALSE,FALSE,FALSE,TRUE
3,Zeri,Gwen,Ivern,Sion,Sona,Riven,Belveth,Sylas,Jinx,Soraka,BOTTOM,DIAMOND,"['Yuumi', 'Lux', 'Zeri']",65,26,0.714285714,FALSE,FALSE,FALSE,TRUE
4,Sona,Gwen,Ivern,Sion,Zeri,Riven,Belveth,Sylas,Jinx,Soraka,UTILITY,GOLD,"['Zyra', 'Seraphine', 'Sona']",34,35,0.492753623,FALSE,FALSE,FALSE,TRUE
0,Riven,Rengar,Fizz,Jinx,Renata,Katarina,JarvanIV,Karma,Zeri,Nautilus,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,TRUE
1,Rengar,Riven,Fizz,Jinx,Renata,Katarina,JarvanIV,Karma,Zeri,Nautilus,JUNGLE,MASTER,"['LeeSin', 'Thresh', 'Zed']",161,151,0.516025641,TRUE,FALSE,TRUE,TRUE
2,Fizz,Riven,Rengar,Jinx,Renata,Katarina,JarvanIV,Karma,Zeri,Nautilus,MIDDLE,MASTER,"['Fizz', 'Akali', 'Renekton']",220,222,0.497737557,TRUE,FALSE,FALSE,TRUE
3,Jinx,Riven,Rengar,Fizz,Renata,Katarina,JarvanIV,Karma,Zeri,Nautilus,BOTTOM,DIAMOND,"['TwistedFate', 'Leblanc', 'Lucian']",141,147,0.489583333,FALSE,TRUE,FALSE,TRUE
4,Renata,Riven,Rengar,Fizz,Jinx,Katarina,JarvanIV,Karma,Zeri,Nautilus,UTILITY,MASTER,"['Bard', 'Rengar', 'Shaco']",173,181,0.488700565,FALSE,TRUE,TRUE,TRUE
0,Riven,Darius,Talon,Jinx,Janna,Ornn,Shaco,Lux,Ezreal,Karma,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,TRUE
1,Darius,Riven,Talon,Jinx,Janna,Ornn,Shaco,Lux,Ezreal,Karma,JUNGLE,MASTER,"['Ekko', 'JarvanIV', 'Darius']",87,62,0.583892617,FALSE,FALSE,FALSE,TRUE
2,Talon,Riven,Darius,Jinx,Janna,Ornn,Shaco,Lux,Ezreal,Karma,MIDDLE,,[],,,,,,,TRUE
3,Jinx,Riven,Darius,Talon,Janna,Ornn,Shaco,Lux,Ezreal,Karma,BOTTOM,MASTER,"['Caitlyn', 'Graves', 'Jinx']",106,103,0.507177033,FALSE,FALSE,FALSE,TRUE
4,Janna,Riven,Darius,Talon,Jinx,Ornn,Shaco,Lux,Ezreal,Karma,UTILITY,PLATINUM,"['Soraka', 'Lux', 'Janna']",40,48,0.454545455,FALSE,FALSE,FALSE,TRUE
0,Riven,Skarner,Lissandra,Xayah,Zac,Camille,Ivern,Irelia,Sivir,Alistar,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,TRUE
1,Skarner,Riven,Lissandra,Xayah,Zac,Camille,Ivern,Irelia,Sivir,Alistar,JUNGLE,MASTER,"['Skarner', 'MasterYi', 'Teemo']",233,229,0.504329004,FALSE,FALSE,FALSE,TRUE
2,Lissandra,Riven,Skarner,Xayah,Zac,Camille,Ivern,Irelia,Sivir,Alistar,MIDDLE,MASTER,"['Lissandra', 'MissFortune', 'Lux']",304,282,0.518771331,FALSE,FALSE,FALSE,TRUE
3,Xayah,Riven,Skarner,Lissandra,Zac,Camille,Ivern,Irelia,Sivir,Alistar,BOTTOM,MASTER,"['Ezreal', 'Kaisa', 'Ekko']",23,24,0.489361702,FALSE,TRUE,TRUE,TRUE
4,Zac,Riven,Skarner,Lissandra,Xayah,Camille,Ivern,Irelia,Sivir,Alistar,UTILITY,GRANDMASTER,"['Zac', 'Veigar', 'Zilean']",112,92,0.549019608,FALSE,TRUE,TRUE,TRUE
0,Pantheon,LeeSin,Viktor,Veigar,Nami,Riven,Evelynn,Lux,Zeri,Thresh,TOP,MASTER,"['Kassadin', 'LeeSin', 'Akali']",154,155,0.498381877,FALSE,FALSE,FALSE,TRUE
1,LeeSin,Pantheon,Viktor,Veigar,Nami,Riven,Evelynn,Lux,Zeri,Thresh,JUNGLE,DIAMOND,"['Nidalee', 'LeeSin', 'Kindred']",55,54,0.504587156,FALSE,FALSE,FALSE,TRUE
2,Viktor,Pantheon,LeeSin,Veigar,Nami,Riven,Evelynn,Lux,Zeri,Thresh,MIDDLE,DIAMOND,"['Veigar', 'Viktor', 'Annie']",146,143,0.505190311,FALSE,FALSE,FALSE,TRUE
3,Veigar,Pantheon,LeeSin,Viktor,Nami,Riven,Evelynn,Lux,Zeri,Thresh,BOTTOM,,[],,,,,,,TRUE
4,Nami,Pantheon,LeeSin,Viktor,Veigar,Riven,Evelynn,Lux,Zeri,Thresh,UTILITY,DIAMOND,"['Zed', 'Nami', 'Malphite']",55,62,0.47008547,FALSE,FALSE,FALSE,TRUE
0,Yone,LeeSin,Malzahar,Jinx,Yuumi,Riven,Nocturne,Gragas,Zeri,Lulu,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,TRUE
1,LeeSin,Yone,Malzahar,Jinx,Yuumi,Riven,Nocturne,Gragas,Zeri,Lulu,JUNGLE,PLATINUM,"['Quinn', 'Ekko', 'Renekton']",20,16,0.555555556,FALSE,FALSE,FALSE,TRUE
2,Malzahar,Yone,LeeSin,Jinx,Yuumi,Riven,Nocturne,Gragas,Zeri,Lulu,MIDDLE,DIAMOND,"['Malzahar', 'Kayle', 'Jax']",50,34,0.595238095,FALSE,FALSE,FALSE,TRUE
3,Jinx,Yone,LeeSin,Malzahar,Yuumi,Riven,Nocturne,Gragas,Zeri,Lulu,BOTTOM,DIAMOND,"['Zeri', 'Aphelios', 'Caitlyn']",33,11,0.75,FALSE,FALSE,FALSE,TRUE
4,Yuumi,Yone,LeeSin,Malzahar,Jinx,Riven,Nocturne,Gragas,Zeri,Lulu,UTILITY,DIAMOND,"['Yuumi', 'Karma', 'Lulu']",33,11,0.75,FALSE,FALSE,FALSE,TRUE
0,Riven,Ekko,Sylas,Jinx,Thresh,Renekton,MonkeyKing,Anivia,Kaisa,Rakan,TOP,DIAMOND,"['Riven', 'Yasuo', 'LeeSin']",35,31,0.53030303,FALSE,TRUE,FALSE,TRUE
1,Ekko,Riven,Sylas,Jinx,Thresh,Renekton,MonkeyKing,Anivia,Kaisa,Rakan,JUNGLE,MASTER,"['Ekko', 'Rengar', 'TwistedFate']",137,110,0.55465587,FALSE,FALSE,FALSE,TRUE
2,Sylas,Riven,Ekko,Jinx,Thresh,Renekton,MonkeyKing,Anivia,Kaisa,Rakan,MIDDLE,PLATINUM,"['Qiyana', 'Sylas', 'Talon']",12,6,0.666666667,FALSE,FALSE,FALSE,TRUE
3,Jinx,Riven,Ekko,Sylas,Thresh,Renekton,MonkeyKing,Anivia,Kaisa,Rakan,BOTTOM,MASTER,"['Twitch', 'Jinx', 'Caitlyn']",113,83,0.576530612,FALSE,FALSE,FALSE,TRUE
4,Thresh,Riven,Ekko,Sylas,Jinx,Renekton,MonkeyKing,Anivia,Kaisa,Rakan,UTILITY,MASTER,"['Irelia', 'Senna', 'Camille']",262,249,0.512720157,FALSE,TRUE,TRUE,TRUE
0,Riven,Hecarim,Leblanc,Aphelios,Braum,Poppy,Nunu,Veigar,Draven,Thresh,TOP,,[],,,,,,,FALSE
1,Hecarim,Riven,Leblanc,Aphelios,Braum,Poppy,Nunu,Veigar,Draven,Thresh,JUNGLE,DIAMOND,"['XinZhao', 'Shen', 'Olaf']",5,9,0.357142857,FALSE,TRUE,FALSE,FALSE
2,Leblanc,Riven,Hecarim,Aphelios,Braum,Poppy,Nunu,Veigar,Draven,Thresh,MIDDLE,DIAMOND,"['Leblanc', 'Qiyana', 'Zoe']",94,104,0.474747475,FALSE,TRUE,FALSE,FALSE
3,Aphelios,Riven,Hecarim,Leblanc,Braum,Poppy,Nunu,Veigar,Draven,Thresh,BOTTOM,MASTER,"['Gangplank', 'Zed', 'Jayce']",246,249,0.496969697,FALSE,TRUE,TRUE,FALSE
4,Braum,Riven,Hecarim,Leblanc,Aphelios,Poppy,Nunu,Veigar,Draven,Thresh,UTILITY,MASTER,"['Riven', 'LeeSin', 'Irelia']",15,14,0.517241379,FALSE,FALSE,TRUE,FALSE
0,Jax,Graves,Swain,Jinx,Braum,Fiora,Kayn,Syndra,Xayah,Rakan,TOP,,[],,,,,,,FALSE
1,Graves,Jax,Swain,Jinx,Braum,Fiora,Kayn,Syndra,Xayah,Rakan,JUNGLE,MASTER,"['Graves', 'Nidalee', 'Ezreal']",145,133,0.521582734,TRUE,FALSE,FALSE,FALSE
2,Swain,Jax,Graves,Jinx,Braum,Fiora,Kayn,Syndra,Xayah,Rakan,MIDDLE,MASTER,"['Twitch', 'Ahri', 'Corki']",105,108,0.492957746,FALSE,FALSE,FALSE,FALSE
3,Jinx,Jax,Graves,Swain,Braum,Fiora,Kayn,Syndra,Xayah,Rakan,BOTTOM,SILVER,"['Kaisa', 'Jinx', 'Lucian']",8,5,0.615384615,FALSE,TRUE,FALSE,FALSE
4,Braum,Jax,Graves,Swain,Jinx,Fiora,Kayn,Syndra,Xayah,Rakan,UTILITY,MASTER,"['Ashe', 'Bard', 'Viego']",18,14,0.5625,FALSE,TRUE,FALSE,FALSE
0,Garen,Gragas,Zed,Jhin,Nautilus,Kennen,Nidalee,Yasuo,Ezreal,Zilean,TOP,DIAMOND,"['Garen', 'Gangplank', 'Sejuani']",114,116,0.495652174,FALSE,TRUE,FALSE,TRUE
1,Gragas,Garen,Zed,Jhin,Nautilus,Kennen,Nidalee,Yasuo,Ezreal,Zilean,JUNGLE,DIAMOND,"['Kayn', 'Jax', 'Aatrox']",109,115,0.486607143,FALSE,FALSE,FALSE,TRUE
2,Zed,Garen,Gragas,Jhin,Nautilus,Kennen,Nidalee,Yasuo,Ezreal,Zilean,MIDDLE,DIAMOND,"['Yasuo', 'Zed', 'Akali']",130,116,0.528455285,FALSE,FALSE,FALSE,TRUE
