,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
1,Kindred,Chogath,Nasus,Xayah,Senna,Sett,LeeSin,Irelia,Veigar,Lux,JUNGLE,GOLD,"['Yasuo', 'Zed', 'Vayne']",4,4,0.5,FALSE,FALSE,FALSE,FALSE
2,Nasus,Chogath,Kindred,Xayah,Senna,Sett,LeeSin,Irelia,Veigar,Lux,MIDDLE,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,FALSE
3,Xayah,Chogath,Kindred,Nasus,Senna,Sett,LeeSin,Irelia,Veigar,Lux,BOTTOM,PLATINUM,"['Yasuo', 'Nidalee', 'LeeSin']",21,16,0.567567568,FALSE,TRUE,FALSE,FALSE
4,Senna,Chogath,Kindred,Nasus,Xayah,Sett,LeeSin,Irelia,Veigar,Lux,UTILITY,DIAMOND,"['Senna', 'Pyke', 'Xerath']",48,26,0.648648649,FALSE,TRUE,FALSE,FALSE
0,Fiora,Elise,Kaisa,Katarina,Senna,Gangplank,Warwick,Lissandra,Ashe,Karma,TOP,DIAMOND,"['Fiora', 'Jax', 'LeeSin']",17,17,0.5,FALSE,FALSE,FALSE,TRUE
1,Elise,Fiora,Kaisa,Katarina,Senna,Gangplank,Warwick,Lissandra,Ashe,Karma,JUNGLE,DIAMOND,"['LeeSin', 'Nidalee', 'Hecarim']",38,12,0.76,FALSE,TRUE,TRUE,TRUE
2,Kaisa,Fiora,Elise,Katarina,Senna,Gangplank,Warwick,Lissandra,Ashe,Karma,BOTTOM,MASTER,"['Rengar', 'Sylas', 'LeeSin']",102,76,0.573033708,FALSE,FALSE,FALSE,TRUE
3,Katarina,Fiora,Elise,Kaisa,Senna,Gangplank,Warwick,Lissandra,Ashe,Karma,MIDDLE,MASTER,"['Katarina', 'MasterYi', 'Jax']",305,291,0.511744966,FALSE,FALSE,FALSE,TRUE
4,Senna,Fiora,Elise,Kaisa,Katarina,Gangplank,Warwick,Lissandra,Ashe,Karma,UTILITY,DIAMOND,"['Senna', 'Pyke', 'Xerath']",48,26,0.648648649,FALSE,TRUE,FALSE,TRUE
0,Malphite,Rengar,Kennen,Seraphine,Senna,Chogath,Warwick,Talon,Kaisa,Nautilus,TOP,DIAMOND,"['Qiyana', 'MonkeyKing', 'Evelynn']",80,85,0.484848485,FALSE,FALSE,FALSE,TRUE
1,Rengar,Malphite,Kennen,Seraphine,Senna,Chogath,Warwick,Talon,Kaisa,Nautilus,JUNGLE,DIAMOND,"['Rengar', 'Kayn', 'JarvanIV']",41,16,0.719298246,FALSE,TRUE,TRUE,TRUE
2,Kennen,Malphite,Rengar,Seraphine,Senna,Chogath,Warwick,Talon,Kaisa,Nautilus,MIDDLE,MASTER,"['Kennen', 'Kled', 'Singed']",46,37,0.554216867,FALSE,FALSE,FALSE,TRUE
3,Seraphine,Malphite,Rengar,Kennen,Senna,Chogath,Warwick,Talon,Kaisa,Nautilus,BOTTOM,GRANDMASTER,"['Katarina', 'Evelynn', 'Lux']",200,171,0.539083558,FALSE,TRUE,TRUE,TRUE
4,Senna,Malphite,Rengar,Kennen,Seraphine,Chogath,Warwick,Talon,Kaisa,Nautilus,UTILITY,MASTER,"['Thresh', 'Rakan', 'Nami']",174,158,0.524096386,FALSE,FALSE,FALSE,TRUE
0,Heimerdinger,Hecarim,Syndra,Twitch,Taric,Kled,MonkeyKing,Azir,Xayah,Nautilus,TOP,MASTER,"['Heimerdinger', 'Ekko', 'Taliyah']",37,19,0.660714286,FALSE,TRUE,FALSE,TRUE
1,Hecarim,Heimerdinger,Syndra,Twitch,Taric,Kled,MonkeyKing,Azir,Xayah,Nautilus,JUNGLE,MASTER,"['Zed', 'Rengar', 'LeeSin']",304,247,0.551724138,TRUE,FALSE,FALSE,TRUE
2,Syndra,Heimerdinger,Hecarim,Twitch,Taric,Kled,MonkeyKing,Azir,Xayah,Nautilus,MIDDLE,MASTER,"['Syndra', 'Karma', 'Khazix']",58,31,0.651685393,FALSE,TRUE,TRUE,TRUE
3,Twitch,Heimerdinger,Hecarim,Syndra,Taric,Kled,MonkeyKing,Azir,Xayah,Nautilus,BOTTOM,MASTER,"['Draven', 'Twitch', 'Tristana']",155,131,0.541958042,TRUE,FALSE,FALSE,TRUE
4,Taric,Heimerdinger,Hecarim,Syndra,Twitch,Kled,MonkeyKing,Azir,Xayah,Nautilus,UTILITY,GOLD,"['Yasuo', 'Blitzcrank', 'Leona']",2,7,0.222222222,FALSE,FALSE,FALSE,TRUE
0,Nasus,Graves,AurelionSol,Lucian,Milio,Aatrox,Zac,Syndra,Thresh,Jinx,TOP,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,TRUE
1,Graves,Nasus,AurelionSol,Lucian,Milio,Aatrox,Zac,Syndra,Thresh,Jinx,JUNGLE,DIAMOND,"['Talon', 'Irelia', 'Qiyana']",42,15,0.736842105,FALSE,TRUE,FALSE,TRUE
2,AurelionSol,Nasus,Graves,Lucian,Milio,Aatrox,Zac,Syndra,Thresh,Jinx,MIDDLE,MASTER,"['Ekko', 'Akshan', 'Riven']",246,250,0.495967742,FALSE,FALSE,FALSE,TRUE
3,Lucian,Nasus,Graves,AurelionSol,Milio,Aatrox,Zac,Syndra,Thresh,Jinx,BOTTOM,PLATINUM,"['Xayah', 'Kaisa', 'Varus']",16,15,0.516129032,FALSE,FALSE,FALSE,TRUE
4,Milio,Nasus,Graves,AurelionSol,Lucian,Aatrox,Zac,Syndra,Thresh,Jinx,UTILITY,MASTER,"['LeeSin', 'Pyke', 'Thresh']",165,166,0.498489426,FALSE,FALSE,FALSE,TRUE
0,Shen,Khazix,Cassiopeia,Varus,Amumu,Nautilus,Graves,Fizz,Jinx,Annie,TOP,MASTER,"['Shen', 'MasterYi', 'LeeSin']",485,468,0.508919203,TRUE,FALSE,FALSE,TRUE
1,Khazix,Shen,Cassiopeia,Varus,Amumu,Nautilus,Graves,Fizz,Jinx,Annie,JUNGLE,MASTER,"['Zed', 'LeeSin', 'Thresh']",54,44,0.551020408,FALSE,FALSE,FALSE,TRUE
2,Cassiopeia,Shen,Khazix,Varus,Amumu,Nautilus,Graves,Fizz,Jinx,Annie,MIDDLE,IRON,"['Gangplank', 'Shaco', 'Graves']",1,4,0.2,FALSE,TRUE,FALSE,TRUE
3,Varus,Shen,Khazix,Cassiopeia,Amumu,Nautilus,Graves,Fizz,Jinx,Annie,BOTTOM,MASTER,"['Viktor', 'Vladimir', 'Aatrox']",273,260,0.512195122,FALSE,FALSE,FALSE,TRUE
4,Amumu,Shen,Khazix,Cassiopeia,Varus,Nautilus,Graves,Fizz,Jinx,Annie,UTILITY,MASTER,"['Thresh', 'Amumu', 'Janna']",352,350,0.501424501,TRUE,FALSE,FALSE,TRUE
0,Nasus,RekSai,Fizz,Xayah,Rakan,Darius,Evelynn,Irelia,Ziggs,Sona,TOP,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,TRUE
1,RekSai,Nasus,Fizz,Xayah,Rakan,Darius,Evelynn,Irelia,Ziggs,Sona,JUNGLE,MASTER,"['Rengar', 'RekSai', 'Kindred']",44,24,0.647058824,FALSE,FALSE,FALSE,TRUE
2,Fizz,Nasus,RekSai,Xayah,Rakan,Darius,Evelynn,Irelia,Ziggs,Sona,MIDDLE,MASTER,"['Zed', 'Fizz', 'Yasuo']",98,99,0.497461929,FALSE,FALSE,FALSE,TRUE
3,Xayah,Nasus,RekSai,Fizz,Rakan,Darius,Evelynn,Irelia,Ziggs,Sona,BOTTOM,MASTER,"['Evelynn', 'Caitlyn', 'MasterYi']",228,196,0.537735849,TRUE,FALSE,FALSE,TRUE
4,Rakan,Nasus,RekSai,Fizz,Xayah,Darius,Evelynn,Irelia,Ziggs,Sona,UTILITY,MASTER,"['Alistar', 'Thresh', 'Braum']",85,70,0.548387097,TRUE,FALSE,FALSE,TRUE
0,Nasus,Nunu,Zed,Aphelios,Milio,Darius,Kayn,Akali,Jinx,Janna,TOP,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,FALSE
1,Nunu,Nasus,Zed,Aphelios,Milio,Darius,Kayn,Akali,Jinx,Janna,JUNGLE,MASTER,"['Braum', 'Nami', 'Taric']",254,249,0.504970179,FALSE,FALSE,FALSE,FALSE
2,Zed,Nasus,Nunu,Aphelios,Milio,Darius,Kayn,Akali,Jinx,Janna,MIDDLE,PLATINUM,"['Zed', 'Vayne', 'Sion']",9,11,0.45,FALSE,FALSE,FALSE,FALSE
3,Aphelios,Nasus,Nunu,Zed,Milio,Darius,Kayn,Akali,Jinx,Janna,BOTTOM,DIAMOND,"['Cassiopeia', 'KogMaw', 'Jhin']",8,2,0.8,FALSE,FALSE,FALSE,FALSE
4,Milio,Nasus,Nunu,Zed,Aphelios,Darius,Kayn,Akali,Jinx,Janna,UTILITY,MASTER,"['Alistar', 'Thresh', 'Braum']",85,70,0.548387097,TRUE,FALSE,FALSE,FALSE
0,KSante,Graves,AurelionSol,Kaisa,Rell,Fiora,MonkeyKing,Anivia,Ashe,Rakan,TOP,MASTER,"['Taric', 'Braum', 'Thresh']",66,42,0.611111111,FALSE,TRUE,FALSE,FALSE
1,Graves,KSante,AurelionSol,Kaisa,Rell,Fiora,MonkeyKing,Anivia,Ashe,Rakan,JUNGLE,MASTER,"['Graves', 'Sylas', 'Viego']",366,360,0.504132231,TRUE,FALSE,FALSE,FALSE
2,AurelionSol,KSante,Graves,Kaisa,Rell,Fiora,MonkeyKing,Anivia,Ashe,Rakan,MIDDLE,MASTER,"['Samira', 'Draven', 'Jhin']",147,138,0.515789474,FALSE,TRUE,FALSE,FALSE
3,Kaisa,KSante,Graves,AurelionSol,Rell,Fiora,MonkeyKing,Anivia,Ashe,Rakan,BOTTOM,MASTER,"['Samira', 'Zeri', 'Kaisa']",170,159,0.516717325,FALSE,TRUE,FALSE,FALSE
4,Rell,KSante,Graves,AurelionSol,Kaisa,Fiora,MonkeyKing,Anivia,Ashe,Rakan,UTILITY,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,FALSE
0,Nautilus,Hecarim,Varus,Samira,Sett,Heimerdinger,Viego,Akshan,Aphelios,Thresh,TOP,MASTER,"['Ezreal', 'MissFortune', 'Kaisa']",151,137,0.524305556,FALSE,FALSE,TRUE,FALSE
1,Hecarim,Nautilus,Varus,Samira,Sett,Heimerdinger,Viego,Akshan,Aphelios,Thresh,JUNGLE,PLATINUM,"['Xayah', 'Kaisa', 'Varus']",16,15,0.516129032,FALSE,FALSE,FALSE,FALSE
2,Varus,Nautilus,Hecarim,Samira,Sett,Heimerdinger,Viego,Akshan,Aphelios,Thresh,MIDDLE,MASTER,"['Riven', 'Zed', 'Irelia']",98,94,0.510416667,FALSE,TRUE,FALSE,FALSE
3,Samira,Nautilus,Hecarim,Varus,Sett,Heimerdinger,Viego,Akshan,Aphelios,Thresh,BOTTOM,GRANDMASTER,"['Kaisa', 'Caitlyn', 'Aphelios']",118,103,0.533936652,FALSE,TRUE,FALSE,FALSE
4,Sett,Nautilus,Hecarim,Varus,Samira,Heimerdinger,Viego,Akshan,Aphelios,Thresh,UTILITY,MASTER,"['Velkoz', 'Thresh', 'Warwick']",276,276,0.5,FALSE,TRUE,FALSE,FALSE
0,Jayce,Kindred,Sylas,Varus,Blitzcrank,Shen,MasterYi,Fizz,Jinx,Milio,TOP,,[],,,,,,,TRUE
1,Kindred,Jayce,Sylas,Varus,Blitzcrank,Shen,MasterYi,Fizz,Jinx,Milio,JUNGLE,MASTER,"['Kindred', 'Graves', 'Kayn']",295,265,0.526785714,FALSE,FALSE,FALSE,TRUE
2,Sylas,Jayce,Kindred,Varus,Blitzcrank,Shen,MasterYi,Fizz,Jinx,Milio,MIDDLE,MASTER,"['Darius', 'Zed', 'Fiora']",74,67,0.524822695,TRUE,FALSE,FALSE,TRUE
3,Varus,Jayce,Kindred,Sylas,Blitzcrank,Shen,MasterYi,Fizz,Jinx,Milio,BOTTOM,PLATINUM,"['Vayne', 'Lucian', 'Kaisa']",8,5,0.615384615,FALSE,FALSE,FALSE,TRUE
4,Blitzcrank,Jayce,Kindred,Sylas,Varus,Shen,MasterYi,Fizz,Jinx,Milio,UTILITY,MASTER,"['Thresh', 'Zed', 'Viktor']",89,52,0.631205674,FALSE,FALSE,TRUE,TRUE
0,Gnar,Vi,Anivia,Xayah,Rakan,Shen,Ekko,Tristana,Zeri,Lulu,TOP,MASTER,"['Graves', 'Blitzcrank', 'Pyke']",246,236,0.510373444,TRUE,FALSE,FALSE,TRUE
1,Vi,Gnar,Anivia,Xayah,Rakan,Shen,Ekko,Tristana,Zeri,Lulu,JUNGLE,MASTER,"['LeeSin', 'Elise', 'Viego']",53,17,0.757142857,FALSE,FALSE,FALSE,TRUE
2,Anivia,Gnar,Vi,Xayah,Rakan,Shen,Ekko,Tristana,Zeri,Lulu,MIDDLE,MASTER,"['Anivia', 'Veigar', 'Xayah']",101,70,0.590643275,TRUE,FALSE,TRUE,TRUE
3,Xayah,Gnar,Vi,Anivia,Rakan,Shen,Ekko,Tristana,Zeri,Lulu,BOTTOM,GRANDMASTER,"['Vayne', 'Samira', 'Camille']",239,204,0.539503386,FALSE,TRUE,FALSE,TRUE
4,Rakan,Gnar,Vi,Anivia,Xayah,Shen,Ekko,Tristana,Zeri,Lulu,UTILITY,MASTER,"['Kayle', 'Kindred', 'Evelynn']",27,10,0.72972973,FALSE,FALSE,FALSE,TRUE
0,TahmKench,Belveth,Talon,Jhin,Thresh,Singed,Gragas,Nasus,Jinx,Milio,TOP,PLATINUM,"['Yasuo', 'Twitch', 'Sylas']",38,32,0.542857143,FALSE,FALSE,FALSE,FALSE
1,Belveth,TahmKench,Talon,Jhin,Thresh,Singed,Gragas,Nasus,Jinx,Milio,JUNGLE,MASTER,"['Belveth', 'MasterYi', 'Veigar']",170,144,0.541401274,TRUE,FALSE,TRUE,FALSE
2,Talon,TahmKench,Belveth,Jhin,Thresh,Singed,Gragas,Nasus,Jinx,Milio,MIDDLE,MASTER,"['Viktor', 'Talon', 'Khazix']",300,294,0.505050505,TRUE,FALSE,FALSE,FALSE
3,Jhin,TahmKench,Belveth,Talon,Thresh,Singed,Gragas,Nasus,Jinx,Milio,BOTTOM,MASTER,"['Jhin', 'Kaisa', 'Vayne']",72,84,0.461538462,FALSE,FALSE,FALSE,FALSE
4,Thresh,TahmKench,Belveth,Talon,Jhin,Singed,Gragas,Nasus,Jinx,Milio,UTILITY,SILVER,"['Thresh', 'Nami', 'Lulu']",3,5,0.375,FALSE,FALSE,FALSE,FALSE
0,Rengar,LeeSin,Karthus,Ezreal,Nautilus,Singed,MonkeyKing,Kled,Xayah,Rakan,TOP,PLATINUM,"['Rengar', 'Riven', 'Katarina']",9,2,0.818181818,FALSE,FALSE,TRUE,FALSE
1,LeeSin,Rengar,Karthus,Ezreal,Nautilus,Singed,MonkeyKing,Kled,Xayah,Rakan,JUNGLE,,"['Jayce', 'Irelia', 'Akali']",,,,,,,FALSE
2,Karthus,Rengar,LeeSin,Ezreal,Nautilus,Singed,MonkeyKing,Kled,Xayah,Rakan,MIDDLE,MASTER,"['Karthus', 'DrMundo', 'Quinn']",211,199,0.514634146,FALSE,FALSE,FALSE,FALSE
3,Ezreal,Rengar,LeeSin,Karthus,Nautilus,Singed,MonkeyKing,Kled,Xayah,Rakan,BOTTOM,MASTER,"['Ezreal', 'Lucian', 'Kaisa']",137,136,0.501831502,FALSE,TRUE,FALSE,FALSE
4,Nautilus,Rengar,LeeSin,Karthus,Ezreal,Singed,MonkeyKing,Kled,Xayah,Rakan,UTILITY,MASTER,"['Darius', 'Renekton', 'Blitzcrank']",207,200,0.508599509,FALSE,TRUE,FALSE,FALSE
0,Sejuani,Zac,Zed,Caitlyn,Bard,Vayne,Viego,Fizz,Kaisa,Blitzcrank,TOP,GOLD,"['Kled', 'XinZhao', 'Pantheon']",8,2,0.8,FALSE,FALSE,TRUE,TRUE
1,Zac,Sejuani,Zed,Caitlyn,Bard,Vayne,Viego,Fizz,Kaisa,Blitzcrank,JUNGLE,MASTER,"['Viego', 'Kindred', 'Zac']",176,162,0.520710059,FALSE,FALSE,FALSE,TRUE
2,Zed,Sejuani,Zac,Caitlyn,Bard,Vayne,Viego,Fizz,Kaisa,Blitzcrank,MIDDLE,MASTER,"['Zed', 'Viego', 'Yone']",102,75,0.576271186,FALSE,FALSE,FALSE,TRUE
3,Caitlyn,Sejuani,Zac,Zed,Bard,Vayne,Viego,Fizz,Kaisa,Blitzcrank,BOTTOM,MASTER,"['Draven', 'Caitlyn', 'Tristana']",261,265,0.496197719,FALSE,TRUE,FALSE,TRUE
4,Bard,Sejuani,Zac,Zed,Caitlyn,Vayne,Viego,Fizz,Kaisa,Blitzcrank,UTILITY,GRANDMASTER,"['Nautilus', 'Leona', 'Amumu']",155,145,0.516666667,FALSE,TRUE,FALSE,TRUE
0,Aatrox,Nidalee,Irelia,Varus,Thresh,Chogath,Gragas,Zed,Ezreal,Annie,TOP,PLATINUM,"['Yasuo', 'Darius', 'Aatrox']",10,12,0.454545455,FALSE,FALSE,TRUE,TRUE
1,Nidalee,Aatrox,Irelia,Varus,Thresh,Chogath,Gragas,Zed,Ezreal,Annie,JUNGLE,MASTER,"['Kayn', 'Graves', 'Ekko']",486,430,0.530567686,TRUE,FALSE,FALSE,TRUE
2,Irelia,Aatrox,Nidalee,Varus,Thresh,Chogath,Gragas,Zed,Ezreal,Annie,MIDDLE,MASTER,"['Camille', 'Riven', 'Qiyana']",35,30,0.538461538,FALSE,TRUE,FALSE,TRUE
3,Varus,Aatrox,Nidalee,Irelia,Thresh,Chogath,Gragas,Zed,Ezreal,Annie,BOTTOM,MASTER,"['Jhin', 'Yasuo', 'Udyr']",42,39,0.518518519,FALSE,TRUE,FALSE,TRUE
4,Thresh,Aatrox,Nidalee,Irelia,Varus,Chogath,Gragas,Zed,Ezreal,Annie,UTILITY,MASTER,"['Thresh', 'Rakan', 'Janna']",95,82,0.536723164,TRUE,FALSE,FALSE,TRUE
0,Malphite,MonkeyKing,Corki,Vayne,Nautilus,Akshan,Sejuani,Katarina,Kaisa,Rakan,TOP,,[],,,,,,,TRUE
1,MonkeyKing,Malphite,Corki,Vayne,Nautilus,Akshan,Sejuani,Katarina,Kaisa,Rakan,JUNGLE,MASTER,"['MonkeyKing', 'Viego', 'Ekko']",115,91,0.558252427,FALSE,FALSE,FALSE,TRUE
2,Corki,Malphite,MonkeyKing,Vayne,Nautilus,Akshan,Sejuani,Katarina,Kaisa,Rakan,MIDDLE,MASTER,"['Evelynn', 'Kayn', 'Lillia']",143,127,0.52962963,FALSE,FALSE,TRUE,TRUE
3,Vayne,Malphite,MonkeyKing,Corki,Nautilus,Akshan,Sejuani,Katarina,Kaisa,Rakan,BOTTOM,MASTER,"['Vayne', 'Lucian', 'Jhin']",76,71,0.517006803,FALSE,FALSE,FALSE,TRUE
4,Nautilus,Malphite,MonkeyKing,Corki,Vayne,Akshan,Sejuani,Katarina,Kaisa,Rakan,UTILITY,MASTER,"['Kaisa', 'Caitlyn', 'Ezreal']",426,390,0.522058824,FALSE,FALSE,FALSE,TRUE
0,Malphite,Viego,Vex,Aphelios,Thresh,Sylas,MonkeyKing,Veigar,Kaisa,Blitzcrank,TOP,,[],,,,,,,FALSE
1,Viego,Malphite,Vex,Aphelios,Thresh,Sylas,MonkeyKing,Veigar,Kaisa,Blitzcrank,JUNGLE,MASTER,"['MonkeyKing', 'Viego', 'Ekko']",115,91,0.558252427,FALSE,FALSE,FALSE,FALSE
2,Vex,Malphite,Viego,Aphelios,Thresh,Sylas,MonkeyKing,Veigar,Kaisa,Blitzcrank,MIDDLE,MASTER,"['Ekko', 'Azir', 'Rakan']",52,26,0.666666667,FALSE,FALSE,FALSE,FALSE
3,Aphelios,Malphite,Viego,Vex,Thresh,Sylas,MonkeyKing,Veigar,Kaisa,Blitzcrank,BOTTOM,MASTER,"['Kaisa', 'Caitlyn', 'Xayah']",198,179,0.525198939,FALSE,TRUE,FALSE,FALSE
4,Thresh,Malphite,Viego,Vex,Aphelios,Sylas,MonkeyKing,Veigar,Kaisa,Blitzcrank,UTILITY,MASTER,"['Thresh', 'Lux', 'Blitzcrank']",196,176,0.52688172,FALSE,FALSE,FALSE,FALSE
0,Camille,Viego,Akshan,Vayne,Thresh,Kennen,MonkeyKing,Ahri,Varus,Pyke,TOP,DIAMOND,"['Gragas', 'Camille', 'Yasuo']",24,24,0.5,FALSE,FALSE,FALSE,FALSE
1,Viego,Camille,Akshan,Vayne,Thresh,Kennen,MonkeyKing,Ahri,Varus,Pyke,JUNGLE,MASTER,"['Khazix', 'Elise', 'Viego']",85,59,0.590277778,FALSE,FALSE,FALSE,FALSE
2,Akshan,Camille,Viego,Vayne,Thresh,Kennen,MonkeyKing,Ahri,Varus,Pyke,MIDDLE,MASTER,"['Nidalee', 'Yasuo', 'Xerath']",204,177,0.535433071,FALSE,FALSE,TRUE,FALSE
3,Vayne,Camille,Viego,Akshan,Thresh,Kennen,MonkeyKing,Ahri,Varus,Pyke,BOTTOM,MASTER,"['Vayne', 'Kaisa', 'MissFortune']",656,643,0.505003849,TRUE,FALSE,FALSE,FALSE
4,Thresh,Camille,Viego,Akshan,Vayne,Kennen,MonkeyKing,Ahri,Varus,Pyke,UTILITY,MASTER,"['Zeri', 'Ezreal', 'Lucian']",42,37,0.53164557,FALSE,FALSE,FALSE,FALSE
0,Gangplank,Gragas,Jayce,Zeri,Senna,Ornn,Kayn,Graves,Jinx,Shaco,TOP,MASTER,"['Kaisa', 'Ezreal', 'Senna']",147,131,0.528776978,FALSE,TRUE,FALSE,TRUE
1,Gragas,Gangplank,Jayce,Zeri,Senna,Ornn,Kayn,Graves,Jinx,Shaco,JUNGLE,MASTER,"['MonkeyKing', 'Viego', 'Ekko']",115,91,0.558252427,FALSE,FALSE,FALSE,TRUE
2,Jayce,Gangplank,Gragas,Zeri,Senna,Ornn,Kayn,Graves,Jinx,Shaco,MIDDLE,MASTER,"['Jayce', 'Aatrox', 'Quinn']",159,135,0.540816327,FALSE,FALSE,TRUE,TRUE
3,Zeri,Gangplank,Gragas,Jayce,Senna,Ornn,Kayn,Graves,Jinx,Shaco,BOTTOM,MASTER,"['Vayne', 'Jinx', 'Lucian']",95,75,0.558823529,FALSE,FALSE,FALSE,TRUE
4,Senna,Gangplank,Gragas,Jayce,Zeri,Ornn,Kayn,Graves,Jinx,Shaco,UTILITY,MASTER,"['Jhin', 'Yasuo', 'Senna']",129,131,0.496153846,FALSE,FALSE,FALSE,TRUE
0,Volibear,Ivern,Shen,Jinx,Lux,Akshan,Viego,Lissandra,Draven,Nautilus,TOP,DIAMOND,"['Ekko', 'Volibear', 'Fizz']",73,95,0.43452381,FALSE,TRUE,FALSE,FALSE
1,Ivern,Volibear,Shen,Jinx,Lux,Akshan,Viego,Lissandra,Draven,Nautilus,JUNGLE,PLATINUM,"['Thresh', 'Ivern', 'Draven']",19,17,0.527777778,FALSE,FALSE,FALSE,FALSE
2,Shen,Volibear,Ivern,Jinx,Lux,Akshan,Viego,Lissandra,Draven,Nautilus,MIDDLE,MASTER,"['Shen', 'Kayn', 'Yasuo']",174,175,0.498567335,FALSE,FALSE,FALSE,FALSE
3,Jinx,Volibear,Ivern,Shen,Lux,Akshan,Viego,Lissandra,Draven,Nautilus,BOTTOM,,[],,,,,,,FALSE
4,Lux,Volibear,Ivern,Shen,Jinx,Akshan,Viego,Lissandra,Draven,Nautilus,UTILITY,PLATINUM,"['Lux', 'Velkoz', 'Veigar']",3,7,0.3,FALSE,FALSE,FALSE,FALSE
0,Leblanc,Viego,Shen,Caitlyn,Soraka,Jax,LeeSin,Pyke,Seraphine,Shaco,MIDDLE,MASTER,"['Riven', 'Irelia', 'Yasuo']",233,240,0.492600423,TRUE,FALSE,FALSE,TRUE
1,Viego,Leblanc,Shen,Caitlyn,Soraka,Jax,LeeSin,Pyke,Seraphine,Shaco,JUNGLE,MASTER,"['MonkeyKing', 'Viego', 'Ekko']",115,91,0.558252427,FALSE,FALSE,FALSE,TRUE
2,Shen,Leblanc,Viego,Caitlyn,Soraka,Jax,LeeSin,Pyke,Seraphine,Shaco,TOP,MASTER,"['Shen', 'Kayn', 'Yasuo']",174,175,0.498567335,FALSE,FALSE,FALSE,TRUE
3,Caitlyn,Leblanc,Viego,Shen,Soraka,Jax,LeeSin,Pyke,Seraphine,Shaco,BOTTOM,PLATINUM,"['Caitlyn', 'Twitch', 'Ezreal']",29,39,0.426470588,FALSE,FALSE,FALSE,TRUE
4,Soraka,Leblanc,Viego,Shen,Caitlyn,Jax,LeeSin,Pyke,Seraphine,Shaco,UTILITY,DIAMOND,"['Pyke', 'Thresh', 'Brand']",65,42,0.607476636,FALSE,TRUE,FALSE,TRUE
0,Sion,LeeSin,Katarina,Jinx,Thresh,Garen,Kindred,Leblanc,Samira,Pyke,TOP,GOLD,"['Sion', 'Kayn', 'Fiora']",56,58,0.49122807,FALSE,TRUE,FALSE,TRUE
1,LeeSin,Sion,Katarina,Jinx,Thresh,Garen,Kindred,Leblanc,Samira,Pyke,JUNGLE,MASTER,"['Shyvana', 'Lucian', 'LeeSin']",13,12,0.52,FALSE,TRUE,FALSE,TRUE
2,Katarina,Sion,LeeSin,Jinx,Thresh,Garen,Kindred,Leblanc,Samira,Pyke,MIDDLE,MASTER,"['Katarina', 'Irelia', 'Olaf']",46,28,0.621621622,FALSE,TRUE,FALSE,TRUE
3,Jinx,Sion,LeeSin,Katarina,Thresh,Garen,Kindred,Leblanc,Samira,Pyke,BOTTOM,MASTER,"['Twitch', 'Jinx', 'Caitlyn']",114,87,0.567164179,FALSE,FALSE,FALSE,TRUE
4,Thresh,Sion,LeeSin,Katarina,Jinx,Garen,Kindred,Leblanc,Samira,Pyke,UTILITY,MASTER,"['Thresh', 'Blitzcrank', 'Morgana']",154,117,0.568265683,FALSE,FALSE,FALSE,TRUE
0,Renekton,LeeSin,Singed,Ezreal,Sona,Yone,MonkeyKing,Ahri,Jinx,Pyke,TOP,MASTER,"['Aatrox', 'Jax', 'Darius']",65,51,0.560344828,FALSE,FALSE,TRUE,TRUE
1,LeeSin,Renekton,Singed,Ezreal,Sona,Yone,MonkeyKing,Ahri,Jinx,Pyke,JUNGLE,MASTER,"['LeeSin', 'Yasuo', 'Graves']",19,12,0.612903226,FALSE,TRUE,FALSE,TRUE
2,Singed,Renekton,LeeSin,Ezreal,Sona,Yone,MonkeyKing,Ahri,Jinx,Pyke,MIDDLE,GRANDMASTER,"['Rumble', 'Singed', 'Riven']",114,77,0.596858639,FALSE,TRUE,TRUE,TRUE
3,Ezreal,Renekton,LeeSin,Singed,Sona,Yone,MonkeyKing,Ahri,Jinx,Pyke,BOTTOM,MASTER,"['Draven', 'Vayne', 'Ezreal']",50,43,0.537634409,FALSE,FALSE,FALSE,TRUE
4,Sona,Renekton,LeeSin,Singed,Ezreal,Yone,MonkeyKing,Ahri,Jinx,Pyke,UTILITY,MASTER,"['Kayn', 'Graves', 'Ekko']",486,430,0.530567686,TRUE,FALSE,FALSE,TRUE
0,Irelia,Gragas,Zed,Draven,Soraka,Sion,Nautilus,Rengar,Zeri,Rumble,TOP,MASTER,"['Irelia', 'Jayce', 'Fiora']",86,83,0.50887574,TRUE,FALSE,TRUE,FALSE
