,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
0,Karthus,Riven,Garen,Amumu,Leblanc,Zoe,Twitch,Anivia,Yone,Renekton,,SILVER,"['Ekko', 'Nunu', 'Teemo']",46,42,0.522727273,FALSE,FALSE,FALSE,FALSE
1,Riven,Karthus,Garen,Amumu,Leblanc,Zoe,Twitch,Anivia,Yone,Renekton,,,"['Jax', 'Nautilus', 'Garen']",,,,,,,FALSE
2,Garen,Karthus,Riven,Amumu,Leblanc,Zoe,Twitch,Anivia,Yone,Renekton,,,"['Sona', 'Nami', 'DrMundo']",,,,,,,FALSE
3,Amumu,Karthus,Riven,Garen,Leblanc,Zoe,Twitch,Anivia,Yone,Renekton,,,"['Alistar', 'Taric', 'Braum']",,,,,,,FALSE
4,Leblanc,Karthus,Riven,Garen,Amumu,Zoe,Twitch,Anivia,Yone,Renekton,,,"['Lucian', 'Ezreal', 'Tristana']",,,,,,,FALSE
0,Syndra,Lulu,Belveth,Varus,Malphite,Camille,Sion,Vi,Senna,Neeko,,,"['Janna', 'Karma', 'Soraka']",,,,,,,FALSE
1,Lulu,Syndra,Belveth,Varus,Malphite,Camille,Sion,Vi,Senna,Neeko,,,"['MissFortune', 'Illaoi', 'XinZhao']",,,,,,,FALSE
2,Belveth,Syndra,Lulu,Varus,Malphite,Camille,Sion,Vi,Senna,Neeko,,,"['Zoe', 'Kayn', 'Draven']",,,,,,,FALSE
3,Varus,Syndra,Lulu,Belveth,Malphite,Camille,Sion,Vi,Senna,Neeko,,,"['Khazix', 'Jhin', 'Morgana']",,,,,,,FALSE
4,Malphite,Syndra,Lulu,Belveth,Varus,Camille,Sion,Vi,Senna,Neeko,,,"['Blitzcrank', 'Morgana', 'Nidalee']",,,,,,,FALSE
0,Sett,KogMaw,Chogath,Sylas,Ezreal,Brand,Janna,Camille,Ziggs,Jax,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,TRUE
1,KogMaw,Sett,Chogath,Sylas,Ezreal,Brand,Janna,Camille,Ziggs,Jax,,PLATINUM,"['Sivir', 'Jhin', 'Caitlyn']",30,15,0.666666667,FALSE,FALSE,FALSE,TRUE
2,Chogath,Sett,KogMaw,Sylas,Ezreal,Brand,Janna,Camille,Ziggs,Jax,,,"['TwistedFate', 'Gangplank', 'Thresh']",,,,,,,TRUE
3,Sylas,Sett,KogMaw,Chogath,Ezreal,Brand,Janna,Camille,Ziggs,Jax,,PLATINUM,"['Leblanc', 'Orianna', 'Lulu']",29,24,0.547169811,FALSE,FALSE,FALSE,TRUE
4,Ezreal,Sett,KogMaw,Chogath,Sylas,Brand,Janna,Camille,Ziggs,Jax,,GOLD,"['LeeSin', 'Ezreal', 'Caitlyn']",7,11,0.388888889,FALSE,FALSE,FALSE,TRUE
0,Warwick,Zoe,Garen,Irelia,Karthus,Ahri,Camille,Gangplank,Sona,Alistar,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,FALSE
1,Zoe,Warwick,Garen,Irelia,Karthus,Ahri,Camille,Gangplank,Sona,Alistar,,PLATINUM,"['Sivir', 'Jhin', 'Caitlyn']",30,15,0.666666667,FALSE,FALSE,FALSE,FALSE
2,Garen,Warwick,Zoe,Irelia,Karthus,Ahri,Camille,Gangplank,Sona,Alistar,,,"['TwistedFate', 'Gangplank', 'Thresh']",,,,,,,FALSE
3,Irelia,Warwick,Zoe,Garen,Karthus,Ahri,Camille,Gangplank,Sona,Alistar,,PLATINUM,"['Leblanc', 'Orianna', 'Lulu']",29,24,0.547169811,FALSE,FALSE,FALSE,FALSE
4,Karthus,Warwick,Zoe,Garen,Irelia,Ahri,Camille,Gangplank,Sona,Alistar,,GOLD,"['LeeSin', 'Ezreal', 'Caitlyn']",7,11,0.388888889,FALSE,FALSE,FALSE,FALSE
0,MonkeyKing,Twitch,Kayle,Pyke,Rammus,Vex,MasterYi,Velkoz,Trundle,Lulu,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,FALSE
1,Twitch,MonkeyKing,Kayle,Pyke,Rammus,Vex,MasterYi,Velkoz,Trundle,Lulu,,PLATINUM,"['Sivir', 'Jhin', 'Caitlyn']",30,15,0.666666667,FALSE,FALSE,FALSE,FALSE
2,Kayle,MonkeyKing,Twitch,Pyke,Rammus,Vex,MasterYi,Velkoz,Trundle,Lulu,,,"['TwistedFate', 'Gangplank', 'Thresh']",,,,,,,FALSE
3,Pyke,MonkeyKing,Twitch,Kayle,Rammus,Vex,MasterYi,Velkoz,Trundle,Lulu,,PLATINUM,"['Leblanc', 'Orianna', 'Lulu']",29,24,0.547169811,FALSE,FALSE,FALSE,FALSE
4,Rammus,MonkeyKing,Twitch,Kayle,Pyke,Vex,MasterYi,Velkoz,Trundle,Lulu,,SILVER,"['Leona', 'Ornn', 'Amumu']",10,19,0.344827586,FALSE,FALSE,FALSE,FALSE
0,Pyke,Lillia,Veigar,Jayce,Taric,Xerath,Urgot,Darius,Poppy,Zac,,GOLD,"['Senna', 'Leona', 'Sett']",17,18,0.485714286,FALSE,FALSE,FALSE,FALSE
1,Lillia,Pyke,Veigar,Jayce,Taric,Xerath,Urgot,Darius,Poppy,Zac,,,"['Nami', 'Leona', 'Ahri']",,,,,,,FALSE
2,Veigar,Pyke,Lillia,Jayce,Taric,Xerath,Urgot,Darius,Poppy,Zac,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,FALSE
3,Jayce,Pyke,Lillia,Veigar,Taric,Xerath,Urgot,Darius,Poppy,Zac,,SILVER,"['Volibear', 'Senna', 'Zac']",18,19,0.486486486,FALSE,FALSE,FALSE,FALSE
4,Taric,Pyke,Lillia,Veigar,Jayce,Xerath,Urgot,Darius,Poppy,Zac,,SILVER,"['Leona', 'Ornn', 'Amumu']",10,19,0.344827586,FALSE,FALSE,FALSE,FALSE
0,MissFortune,Maokai,Khazix,Zac,Riven,Viktor,TahmKench,Varus,Karma,Caitlyn,,,"['Diana', 'Leona', 'Pantheon']",,,,,,,TRUE
1,Maokai,MissFortune,Khazix,Zac,Riven,Viktor,TahmKench,Varus,Karma,Caitlyn,,,"['Shaco', 'Yuumi', 'Morgana']",,,,,,,TRUE
2,Khazix,MissFortune,Maokai,Zac,Riven,Viktor,TahmKench,Varus,Karma,Caitlyn,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,TRUE
3,Zac,MissFortune,Maokai,Khazix,Riven,Viktor,TahmKench,Varus,Karma,Caitlyn,,SILVER,"['Leona', 'Ornn', 'Amumu']",10,19,0.344827586,FALSE,FALSE,FALSE,TRUE
4,Riven,MissFortune,Maokai,Khazix,Zac,Viktor,TahmKench,Varus,Karma,Caitlyn,,BRONZE,"['Akali', 'Yasuo', 'Yone']",11,18,0.379310345,FALSE,FALSE,FALSE,TRUE
0,Malphite,Hecarim,Yone,Xayah,Rakan,Sion,Viego,Cassiopeia,Kaisa,Braum,TOP,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,FALSE
1,Hecarim,Malphite,Yone,Xayah,Rakan,Sion,Viego,Cassiopeia,Kaisa,Braum,JUNGLE,DIAMOND,"['Tristana', 'MonkeyKing', 'Diana']",117,93,0.557142857,FALSE,FALSE,FALSE,FALSE
2,Yone,Malphite,Hecarim,Xayah,Rakan,Sion,Viego,Cassiopeia,Kaisa,Braum,MIDDLE,DIAMOND,"['Thresh', 'Kayn', 'Lucian']",23,26,0.469387755,FALSE,FALSE,FALSE,FALSE
3,Xayah,Malphite,Hecarim,Yone,Rakan,Sion,Viego,Cassiopeia,Kaisa,Braum,BOTTOM,DIAMOND,"['LeeSin', 'Elise', 'RekSai']",138,141,0.494623656,FALSE,FALSE,FALSE,FALSE
4,Rakan,Malphite,Hecarim,Yone,Xayah,Sion,Viego,Cassiopeia,Kaisa,Braum,UTILITY,DIAMOND,"['Rell', 'Taric', 'Karma']",93,99,0.484375,FALSE,FALSE,FALSE,FALSE
0,Udyr,Soraka,Kayle,Jayce,Fiora,Blitzcrank,Zyra,Leblanc,Pyke,Skarner,,,"['LeeSin', 'Vayne', 'Udyr']",,,,,,,TRUE
1,Soraka,Udyr,Kayle,Jayce,Fiora,Blitzcrank,Zyra,Leblanc,Pyke,Skarner,,,"['Teemo', 'Kayle', 'Quinn']",,,,,,,TRUE
2,Kayle,Udyr,Soraka,Jayce,Fiora,Blitzcrank,Zyra,Leblanc,Pyke,Skarner,,BRONZE,"['Zed', 'Blitzcrank', 'Braum']",8,3,0.727272727,FALSE,FALSE,FALSE,TRUE
3,Jayce,Udyr,Soraka,Kayle,Fiora,Blitzcrank,Zyra,Leblanc,Pyke,Skarner,,SILVER,"['Jhin', 'Ezreal', 'Vayne']",19,16,0.542857143,FALSE,FALSE,FALSE,TRUE
4,Fiora,Udyr,Soraka,Kayle,Jayce,Blitzcrank,Zyra,Leblanc,Pyke,Skarner,,BRONZE,"['Pyke', 'Fiddlesticks', 'Xerath']",7,4,0.636363636,FALSE,FALSE,FALSE,TRUE
0,Orianna,Mordekaiser,Nautilus,LeeSin,Sett,Varus,Zoe,Vayne,Caitlyn,Warwick,,BRONZE,"['Jax', 'Graves', 'Sejuani']",8,4,0.666666667,FALSE,TRUE,TRUE,TRUE
1,Mordekaiser,Orianna,Nautilus,LeeSin,Sett,Varus,Zoe,Vayne,Caitlyn,Warwick,,SILVER,"['Blitzcrank', 'Annie', 'Mordekaiser']",43,51,0.457446809,FALSE,FALSE,FALSE,TRUE
2,Nautilus,Orianna,Mordekaiser,LeeSin,Sett,Varus,Zoe,Vayne,Caitlyn,Warwick,,GOLD,"['Zoe', 'Thresh', 'Blitzcrank']",21,10,0.677419355,FALSE,FALSE,FALSE,TRUE
3,LeeSin,Orianna,Mordekaiser,Nautilus,Sett,Varus,Zoe,Vayne,Caitlyn,Warwick,,,"['Lucian', 'Ezreal', 'Graves']",,,,,,,TRUE
4,Sett,Orianna,Mordekaiser,Nautilus,LeeSin,Varus,Zoe,Vayne,Caitlyn,Warwick,,,"['Graves', 'LeeSin', 'RekSai']",,,,,,,TRUE
0,Annie,Rammus,Twitch,Diana,Caitlyn,Jax,Nami,Leona,Viego,Lulu,,PLATINUM,"['LeeSin', 'Gragas', 'Heimerdinger']",17,3,0.85,FALSE,FALSE,FALSE,TRUE
1,Rammus,Annie,Twitch,Diana,Caitlyn,Jax,Nami,Leona,Viego,Lulu,,,"['Rammus', 'MasterYi', 'Amumu']",,,,,,,TRUE
2,Twitch,Annie,Rammus,Diana,Caitlyn,Jax,Nami,Leona,Viego,Lulu,,SILVER,"['MissFortune', 'Caitlyn', 'Tristana']",9,1,0.9,FALSE,FALSE,TRUE,TRUE
3,Diana,Annie,Rammus,Twitch,Caitlyn,Jax,Nami,Leona,Viego,Lulu,,SILVER,"['Jinx', 'Jhin', 'Neeko']",29,37,0.439393939,FALSE,FALSE,FALSE,TRUE
4,Caitlyn,Annie,Rammus,Twitch,Diana,Jax,Nami,Leona,Viego,Lulu,,,"['Morgana', 'Evelynn', 'Swain']",,,,,,,TRUE
0,Maokai,Viktor,Yasuo,Malphite,Skarner,MissFortune,Jhin,Teemo,TahmKench,Lulu,,,"['Anivia', 'Orianna', 'Amumu']",,,,,,,TRUE
1,Viktor,Maokai,Yasuo,Malphite,Skarner,MissFortune,Jhin,Teemo,TahmKench,Lulu,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,TRUE
2,Yasuo,Maokai,Viktor,Malphite,Skarner,MissFortune,Jhin,Teemo,TahmKench,Lulu,,PLATINUM,"['Sivir', 'Jhin', 'Caitlyn']",30,15,0.666666667,FALSE,FALSE,FALSE,TRUE
3,Malphite,Maokai,Viktor,Yasuo,Skarner,MissFortune,Jhin,Teemo,TahmKench,Lulu,,,"['TwistedFate', 'Gangplank', 'Thresh']",,,,,,,TRUE
4,Skarner,Maokai,Viktor,Yasuo,Malphite,MissFortune,Jhin,Teemo,TahmKench,Lulu,,SILVER,"['Leona', 'Ornn', 'Amumu']",10,19,0.344827586,FALSE,FALSE,FALSE,TRUE
0,Shaco,MissFortune,Nidalee,Gnar,Ashe,Teemo,Syndra,Sivir,Katarina,Malphite,,,"['Jhin', 'Jinx', 'Lucian']",,,,,,,FALSE
1,MissFortune,Shaco,Nidalee,Gnar,Ashe,Teemo,Syndra,Sivir,Katarina,Malphite,,SILVER,"['Yone', 'Irelia', 'Yasuo']",8,1,0.888888889,FALSE,FALSE,FALSE,FALSE
2,Nidalee,Shaco,MissFortune,Gnar,Ashe,Teemo,Syndra,Sivir,Katarina,Malphite,,PLATINUM,"['Sivir', 'Jhin', 'Caitlyn']",30,15,0.666666667,FALSE,FALSE,FALSE,FALSE
3,Gnar,Shaco,MissFortune,Nidalee,Ashe,Teemo,Syndra,Sivir,Katarina,Malphite,,GOLD,"['Volibear', 'Senna', 'Zac']",14,7,0.666666667,FALSE,TRUE,FALSE,FALSE
4,Ashe,Shaco,MissFortune,Nidalee,Gnar,Teemo,Syndra,Sivir,Katarina,Malphite,,,"['TwistedFate', 'Gangplank', 'Thresh']",,,,,,,FALSE
0,Gangplank,Gragas,Ahri,Ezreal,Karma,Singed,Viego,TwistedFate,Tristana,Leona,TOP,GRANDMASTER,"['Gangplank', 'Riven', 'LeeSin']",54,40,0.574468085,FALSE,TRUE,TRUE,TRUE
1,Gragas,Gangplank,Ahri,Ezreal,Karma,Singed,Viego,TwistedFate,Tristana,Leona,JUNGLE,MASTER,"['Graves', 'Sylas', 'Viego']",252,243,0.509090909,FALSE,TRUE,FALSE,TRUE
2,Ahri,Gangplank,Gragas,Ezreal,Karma,Singed,Viego,TwistedFate,Tristana,Leona,MIDDLE,MASTER,"['JarvanIV', 'Zoe', 'Ahri']",112,102,0.523364486,FALSE,TRUE,TRUE,TRUE
3,Ezreal,Gangplank,Gragas,Ahri,Karma,Singed,Viego,TwistedFate,Tristana,Leona,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,TRUE
4,Karma,Gangplank,Gragas,Ahri,Ezreal,Singed,Viego,TwistedFate,Tristana,Leona,UTILITY,MASTER,"['Amumu', 'Draven', 'Twitch']",90,71,0.559006211,FALSE,FALSE,FALSE,TRUE
0,Shen,MonkeyKing,Viktor,Ezreal,Nami,Tryndamere,Sejuani,Katarina,Jhin,Sona,TOP,DIAMOND,"['Renekton', 'Aatrox', 'Shen']",36,25,0.590163934,FALSE,FALSE,FALSE,FALSE
1,MonkeyKing,Shen,Viktor,Ezreal,Nami,Tryndamere,Sejuani,Katarina,Jhin,Sona,JUNGLE,DIAMOND,"['Ekko', 'LeeSin', 'Elise']",26,25,0.509803922,FALSE,FALSE,FALSE,FALSE
2,Viktor,Shen,MonkeyKing,Ezreal,Nami,Tryndamere,Sejuani,Katarina,Jhin,Sona,MIDDLE,MASTER,"['Jayce', 'Graves', 'Sylas']",183,162,0.530434783,TRUE,FALSE,FALSE,FALSE
3,Ezreal,Shen,MonkeyKing,Viktor,Nami,Tryndamere,Sejuani,Katarina,Jhin,Sona,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,FALSE
4,Nami,Shen,MonkeyKing,Viktor,Ezreal,Tryndamere,Sejuani,Katarina,Jhin,Sona,UTILITY,MASTER,"['Janna', 'Nami', 'Karma']",31,31,0.5,FALSE,TRUE,FALSE,FALSE
0,Sett,JarvanIV,Ryze,Ezreal,Zoe,Irelia,Poppy,Katarina,Jhin,Senna,TOP,DIAMOND,"['Aatrox', 'Camille', 'Yone']",26,29,0.472727273,FALSE,TRUE,FALSE,TRUE
1,JarvanIV,Sett,Ryze,Ezreal,Zoe,Irelia,Poppy,Katarina,Jhin,Senna,JUNGLE,MASTER,"['Ezreal', 'LeeSin', 'Lux']",93,90,0.508196721,FALSE,TRUE,FALSE,TRUE
2,Ryze,Sett,JarvanIV,Ezreal,Zoe,Irelia,Poppy,Katarina,Jhin,Senna,MIDDLE,DIAMOND,"['Ryze', 'Syndra', 'Vex']",13,9,0.590909091,FALSE,FALSE,FALSE,TRUE
3,Ezreal,Sett,JarvanIV,Ryze,Zoe,Irelia,Poppy,Katarina,Jhin,Senna,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,TRUE
4,Zoe,Sett,JarvanIV,Ryze,Ezreal,Irelia,Poppy,Katarina,Jhin,Senna,UTILITY,DIAMOND,"['Rell', 'Alistar', 'Nautilus']",9,5,0.642857143,FALSE,TRUE,TRUE,TRUE
0,Kled,Gragas,Yasuo,Varus,Zyra,Illaoi,Hecarim,Seraphine,Ezreal,Twitch,TOP,DIAMOND,"['Kled', 'Akali', 'Katarina']",33,23,0.589285714,FALSE,FALSE,FALSE,FALSE
1,Gragas,Kled,Yasuo,Varus,Zyra,Illaoi,Hecarim,Seraphine,Ezreal,Twitch,JUNGLE,MASTER,"['Jayce', 'Rumble', 'LeeSin']",99,96,0.507692308,FALSE,TRUE,FALSE,FALSE
2,Yasuo,Kled,Gragas,Varus,Zyra,Illaoi,Hecarim,Seraphine,Ezreal,Twitch,MIDDLE,MASTER,"['Yasuo', 'Yone', 'MonkeyKing']",42,33,0.56,FALSE,TRUE,FALSE,FALSE
3,Varus,Kled,Gragas,Yasuo,Zyra,Illaoi,Hecarim,Seraphine,Ezreal,Twitch,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,FALSE
4,Zyra,Kled,Gragas,Yasuo,Varus,Illaoi,Hecarim,Seraphine,Ezreal,Twitch,UTILITY,MASTER,"['Thresh', 'Maokai', 'Sona']",280,271,0.508166969,FALSE,TRUE,FALSE,FALSE
0,Camille,LeeSin,Sylas,Lucian,Nami,Jayce,Viego,Katarina,Xayah,Thresh,TOP,MASTER,"['Aatrox', 'Sylas', 'Jhin']",155,177,0.46686747,FALSE,FALSE,FALSE,FALSE
1,LeeSin,Camille,Sylas,Lucian,Nami,Jayce,Viego,Katarina,Xayah,Thresh,JUNGLE,MASTER,"['Lucian', 'LeeSin', 'Graves']",129,100,0.563318777,FALSE,FALSE,TRUE,FALSE
2,Sylas,Camille,LeeSin,Lucian,Nami,Jayce,Viego,Katarina,Xayah,Thresh,MIDDLE,MASTER,"['Qiyana', 'Gragas', 'Thresh']",162,168,0.490909091,TRUE,FALSE,FALSE,FALSE
3,Lucian,Camille,LeeSin,Sylas,Nami,Jayce,Viego,Katarina,Xayah,Thresh,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,FALSE
4,Nami,Camille,LeeSin,Sylas,Lucian,Jayce,Viego,Katarina,Xayah,Thresh,UTILITY,MASTER,"['Khazix', 'Viego', 'Ekko']",182,190,0.489247312,FALSE,TRUE,FALSE,FALSE
0,Darius,Amumu,Katarina,Ezreal,Lux,Volibear,MonkeyKing,Gragas,Kaisa,Pyke,TOP,PLATINUM,"['Aatrox', 'Darius', 'Sett']",48,46,0.510638298,FALSE,TRUE,FALSE,TRUE
1,Amumu,Darius,Katarina,Ezreal,Lux,Volibear,MonkeyKing,Gragas,Kaisa,Pyke,JUNGLE,MASTER,"['Singed', 'Karthus', 'Amumu']",56,57,0.495575221,FALSE,TRUE,FALSE,TRUE
2,Katarina,Darius,Amumu,Ezreal,Lux,Volibear,MonkeyKing,Gragas,Kaisa,Pyke,MIDDLE,GRANDMASTER,"['Katarina', 'Akali', 'Kaisa']",67,45,0.598214286,FALSE,TRUE,TRUE,TRUE
3,Ezreal,Darius,Amumu,Katarina,Lux,Volibear,MonkeyKing,Gragas,Kaisa,Pyke,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,TRUE
4,Lux,Darius,Amumu,Katarina,Ezreal,Volibear,MonkeyKing,Gragas,Kaisa,Pyke,UTILITY,MASTER,"['Jhin', 'Kaisa', 'Ezreal']",122,125,0.493927126,TRUE,FALSE,FALSE,TRUE
0,Jax,Graves,AurelionSol,Twitch,Thresh,Riven,Evelynn,Yone,Ezreal,Alistar,TOP,PLATINUM,"['Ekko', 'LeeSin', 'Gangplank']",21,2,0.913043478,FALSE,FALSE,TRUE,FALSE
1,Graves,Jax,AurelionSol,Twitch,Thresh,Riven,Evelynn,Yone,Ezreal,Alistar,JUNGLE,DIAMOND,"['Rengar', 'Vayne', 'LeeSin']",38,44,0.463414634,FALSE,TRUE,FALSE,FALSE
2,AurelionSol,Jax,Graves,Twitch,Thresh,Riven,Evelynn,Yone,Ezreal,Alistar,MIDDLE,DIAMOND,"['Viktor', 'Teemo', 'Yone']",32,30,0.516129032,FALSE,TRUE,FALSE,FALSE
3,Twitch,Jax,Graves,AurelionSol,Thresh,Riven,Evelynn,Yone,Ezreal,Alistar,BOTTOM,DIAMOND,"['Twitch', 'Jhin', 'Graves']",78,101,0.43575419,FALSE,TRUE,FALSE,FALSE
4,Thresh,Jax,Graves,AurelionSol,Twitch,Riven,Evelynn,Yone,Ezreal,Alistar,UTILITY,DIAMOND,"['Thresh', 'Shen', 'Bard']",20,19,0.512820513,FALSE,FALSE,FALSE,FALSE
0,Darius,RekSai,Ryze,Varus,Annie,Gragas,Hecarim,Caitlyn,Cassiopeia,Xerath,TOP,MASTER,"['Darius', 'Mordekaiser', 'Gnar']",44,46,0.488888889,FALSE,TRUE,FALSE,TRUE
1,RekSai,Darius,Ryze,Varus,Annie,Gragas,Hecarim,Caitlyn,Cassiopeia,Xerath,JUNGLE,DIAMOND,"['Rengar', 'LeeSin', 'Hecarim']",79,61,0.564285714,FALSE,TRUE,FALSE,TRUE
2,Ryze,Darius,RekSai,Varus,Annie,Gragas,Hecarim,Caitlyn,Cassiopeia,Xerath,MIDDLE,DIAMOND,"['Ryze', 'Rammus', 'Zilean']",30,27,0.526315789,FALSE,FALSE,FALSE,TRUE
3,Varus,Darius,RekSai,Ryze,Annie,Gragas,Hecarim,Caitlyn,Cassiopeia,Xerath,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,TRUE
4,Annie,Darius,RekSai,Ryze,Varus,Gragas,Hecarim,Caitlyn,Cassiopeia,Xerath,UTILITY,MASTER,"['Thresh', 'Maokai', 'Sona']",280,271,0.508166969,FALSE,TRUE,FALSE,TRUE
0,Aatrox,JarvanIV,Taliyah,Ezreal,Amumu,Yasuo,LeeSin,Diana,Draven,Rakan,TOP,MASTER,"['Kayle', 'Poppy', 'Aatrox']",165,163,0.50304878,TRUE,FALSE,FALSE,FALSE
1,JarvanIV,Aatrox,Taliyah,Ezreal,Amumu,Yasuo,LeeSin,Diana,Draven,Rakan,JUNGLE,MASTER,"['Katarina', 'Talon', 'Graves']",45,43,0.511363636,FALSE,FALSE,FALSE,FALSE
2,Taliyah,Aatrox,JarvanIV,Ezreal,Amumu,Yasuo,LeeSin,Diana,Draven,Rakan,MIDDLE,DIAMOND,"['Zed', 'Fizz', 'Ahri']",8,2,0.8,FALSE,TRUE,FALSE,FALSE
3,Ezreal,Aatrox,JarvanIV,Taliyah,Amumu,Yasuo,LeeSin,Diana,Draven,Rakan,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,FALSE
4,Amumu,Aatrox,JarvanIV,Taliyah,Ezreal,Yasuo,LeeSin,Diana,Draven,Rakan,UTILITY,MASTER,"['Rakan', 'Lulu', 'Thresh']",56,44,0.56,FALSE,FALSE,FALSE,FALSE
0,Heimerdinger,Viego,Galio,Jhin,Thresh,Irelia,Diana,Pantheon,Caitlyn,Kennen,TOP,DIAMOND,"['Heimerdinger', 'Soraka', 'Ryze']",5,5,0.5,FALSE,FALSE,FALSE,FALSE
1,Viego,Heimerdinger,Galio,Jhin,Thresh,Irelia,Diana,Pantheon,Caitlyn,Kennen,JUNGLE,MASTER,"['Ezreal', 'LeeSin', 'Lux']",93,91,0.505434783,FALSE,TRUE,FALSE,FALSE
2,Galio,Heimerdinger,Viego,Jhin,Thresh,Irelia,Diana,Pantheon,Caitlyn,Kennen,MIDDLE,MASTER,"['Yone', 'Yasuo', 'Kassadin']",104,109,0.488262911,TRUE,FALSE,FALSE,FALSE
3,Jhin,Heimerdinger,Viego,Galio,Thresh,Irelia,Diana,Pantheon,Caitlyn,Kennen,BOTTOM,DIAMOND,"['Mordekaiser', 'Nasus', 'Quinn']",84,52,0.617647059,FALSE,TRUE,FALSE,FALSE
4,Thresh,Heimerdinger,Viego,Galio,Jhin,Irelia,Diana,Pantheon,Caitlyn,Kennen,UTILITY,DIAMOND,"['Samira', 'LeeSin', 'Jhin']",31,25,0.553571429,FALSE,FALSE,FALSE,FALSE
0,Illaoi,Nidalee,Ryze,Zeri,Lulu,Fiora,XinZhao,Malzahar,Xayah,Braum,TOP,SILVER,"['Illaoi', 'MasterYi', 'Pyke']",8,4,0.666666667,FALSE,FALSE,TRUE,TRUE
1,Nidalee,Illaoi,Ryze,Zeri,Lulu,Fiora,XinZhao,Malzahar,Xayah,Braum,JUNGLE,GOLD,"['Nidalee', 'Kindred', 'Jhin']",17,18,0.485714286,FALSE,FALSE,FALSE,TRUE
2,Ryze,Illaoi,Nidalee,Zeri,Lulu,Fiora,XinZhao,Malzahar,Xayah,Braum,MIDDLE,MASTER,"['Ryze', 'Cassiopeia', 'Orianna']",133,111,0.545081967,FALSE,TRUE,TRUE,TRUE
3,Zeri,Illaoi,Nidalee,Ryze,Lulu,Fiora,XinZhao,Malzahar,Xayah,Braum,BOTTOM,SILVER,"['Ezreal', 'Lucian', 'Vayne']",7,0,1,FALSE,FALSE,TRUE,TRUE
4,Lulu,Illaoi,Nidalee,Ryze,Zeri,Fiora,XinZhao,Malzahar,Xayah,Braum,UTILITY,PLATINUM,"['Yuumi', 'Caitlyn', 'Soraka']",13,9,0.590909091,FALSE,FALSE,FALSE,TRUE
0,AurelionSol,Graves,Malphite,Zeri,Soraka,Mordekaiser,Udyr,Jayce,Kalista,Nautilus,MIDDLE,MASTER,"['Zoe', 'Viktor', 'Leblanc']",92,89,0.508287293,FALSE,FALSE,FALSE,FALSE
1,Graves,AurelionSol,Malphite,Zeri,Soraka,Mordekaiser,Udyr,Jayce,Kalista,Nautilus,JUNGLE,MASTER,"['Qiyana', 'Ekko', 'Lux']",174,144,0.547169811,FALSE,TRUE,FALSE,FALSE
2,Malphite,AurelionSol,Graves,Zeri,Soraka,Mordekaiser,Udyr,Jayce,Kalista,Nautilus,TOP,GOLD,"['Lucian', 'Kaisa', 'Ezreal']",22,17,0.564102564,FALSE,FALSE,FALSE,FALSE
3,Zeri,AurelionSol,Graves,Malphite,Soraka,Mordekaiser,Udyr,Jayce,Kalista,Nautilus,BOTTOM,PLATINUM,"['Vayne', 'Kaisa', 'Jinx']",18,9,0.666666667,FALSE,FALSE,FALSE,FALSE
4,Soraka,AurelionSol,Graves,Malphite,Zeri,Mordekaiser,Udyr,Jayce,Kalista,Nautilus,UTILITY,PLATINUM,"['Soraka', 'Lulu', 'Seraphine']",12,20,0.375,FALSE,FALSE,FALSE,FALSE
